"","fecha_lista","dia_semana","num_lista","horario_audiencia","expediente","anio","notificacion","entrega_actor","entrega_ra","entrega_dem","entrega_rd","p_actor","p_r.actor","p_demandado","p_r.demandado","se_concilio","cantidad_convenio","pago_convenio","se_desistio","cantidad_desistimiento","capturista_seguimiento","count_placebo","placebo","count_partes","partes"
"414","21-08-2017","Lunes","55","12:00",2228,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LILI",0,0,NA,NA
"415","03-08-2017","Jueves","1","09:00",1295,2009,2,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",4,1,NA,NA
"416","03-08-2017","Jueves","2","09:00",166,2012,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"417","03-08-2017","Jueves","3","09:00",568,2012,1,0,0,0,0,0,1,0,2,0,0,0,0,0,"MIGUEL",0,0,3,1
"418","03-08-2017","Jueves","4","09:00",1688,2013,1,1,1,0,1,1,1,1,1,0,0,0,0,0,"MIGUEL",3,1,4,1
"419","03-08-2017","Jueves","5","09:00",477,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"MIGUEL",1,1,0,0
"420","03-08-2017","Jueves","6","09:00",974,2014,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",1,1,NA,NA
"421","03-08-2017","Jueves","7","09:00",1361,2014,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",2,1,1,1
"422","03-08-2017","Jueves","8","09:00",549,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"423","03-08-2017","Jueves","9","09:00",640,2015,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",1,1,NA,NA
"424","03-08-2017","Jueves","10","09:00",293,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"425","03-08-2017","Jueves","11","09:00",313,2016,1,1,2,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",3,1,1,1
"426","03-08-2017","Jueves","12","09:00",984,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"427","03-08-2017","Jueves","13","09:30",1924,2009,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",2,1,NA,NA
"428","03-08-2017","Jueves","14","09:30",399,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",0,0,1,1
"429","03-08-2017","Jueves","15","09:30",784,2016,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",1,1,NA,NA
"430","03-08-2017","Jueves","16","10:00",826,2009,1,0,0,0,1,0,1,0,2,0,0,0,0,0,"MIGUEL",1,1,3,1
"431","03-08-2017","Jueves","17","10:00",465,2010,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"432","03-08-2017","Jueves","18","10:00",1622,2012,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",1,1,NA,NA
"433","03-08-2017","Jueves","19","10:00",1526,2013,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"434","03-08-2017","Jueves","20","10:00",609,2014,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"435","03-08-2017","Jueves","21","10:00",331,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"436","03-08-2017","Jueves","22","10:00",1572,2015,1,1,0,0,1,0,1,0,0,0,0,0,0,0,"MIGUEL",2,1,1,1
"437","03-08-2017","Jueves","23","10:00",1941,2015,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",2,1,NA,NA
"438","03-08-2017","Jueves","24","10:00",67,2016,1,1,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"439","03-08-2017","Jueves","25","10:00",289,2016,1,1,1,0,1,1,1,0,1,0,0,0,0,0,"MIGUEL",3,1,3,1
"440","03-08-2017","Jueves","26","10:00",884,2016,2,0,0,0,1,0,0,0,1,0,0,0,0,0,"MIGUEL",1,1,1,1
"441","03-08-2017","Jueves","27","10:00",1231,2016,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"442","03-08-2017","Jueves","28","10:00",986,2016,1,0,0,0,1,0,1,0,1,1,25000,0,0,0,"MIGUEL",1,1,2,1
"443","03-08-2017","Jueves","29","10:00",477,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",0,0,1,1
"444","03-08-2017","Jueves","30","10:30",1154,2009,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",2,1,0,0
"445","03-08-2017","Jueves","31","10:30",1939,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"446","03-08-2017","Jueves","32","10:30",1972,2016,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",1,1,1,1
"447","03-08-2017","Jueves","33","10:30",67,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"448","03-08-2017","Jueves","34","11:00",2094,2013,3,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"449","03-08-2017","Jueves","35","11:00",1966,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"450","03-08-2017","Jueves","36","11:00",1938,2015,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"451","03-08-2017","Jueves","37","11:00",1989,2015,2,0,0,0,1,0,0,0,1,0,0,0,0,0,"MIGUEL",1,1,1,1
"452","03-08-2017","Jueves","38","11:00",2012,2015,1,1,1,0,1,1,2,0,1,0,0,0,0,0,"MIGUEL",3,1,4,1
"453","03-08-2017","Jueves","39","11:00",533,2016,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"454","03-08-2017","Jueves","40","11:00",892,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"455","03-08-2017","Jueves","41","11:00",901,2016,1,0,0,0,1,0,1,0,1,1,5000,0,0,0,"MIGUEL",1,1,2,1
"456","03-08-2017","Jueves","42","11:00",2110,2016,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"457","03-08-2017","Jueves","43","11:00",2156,2016,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",1,1,1,1
"458","03-08-2017","Jueves","44","11:00",44,2017,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"459","03-08-2017","Jueves","45","11:30",1473,2014,2,0,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",1,1,1,1
"460","03-08-2017","Jueves","46","11:30",1203,2017,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",1,1,1,1
"461","03-08-2017","Jueves","47","11:30",1339,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"462","03-08-2017","Jueves","48","12:00",2140,2012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"463","03-08-2017","Jueves","49","12:00",1661,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"464","03-08-2017","Jueves","50","12:00",1415,2014,3,0,1,1,0,0,1,0,0,0,0,0,0,0,"MIGUEL",2,1,1,1
"465","03-08-2017","Jueves","51","12:00",2136,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"466","03-08-2017","Jueves","52","12:00",953,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"467","03-08-2017","Jueves","53","12:00",963,2016,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",1,1,1,1
"468","03-08-2017","Jueves","54","12:00",992,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"469","03-08-2017","Jueves","55","12:00",1632,2016,3,0,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",1,1,1,1
"470","03-08-2017","Jueves","56","12:00",2109,2016,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",2,1,1,1
"471","03-08-2017","Jueves","57","12:00",2137,2016,3,0,0,1,0,0,1,0,0,0,0,0,0,0,"MIGUEL",1,1,1,1
"472","03-08-2017","Jueves","58","12:00",2148,2016,3,1,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",2,1,1,1
"473","03-08-2017","Jueves","59","12:00",2158,2016,3,1,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",1,1,1,1
"474","09-08-2017","Miércoles","1","09:00",1566,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"475","09-08-2017","Miércoles","2","09:00",1440,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"476","09-08-2017","Miércoles","3","09:00",1559,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",0,0,1,1
"477","09-08-2017","Miércoles","4","09:00",1243,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"478","09-08-2017","Miércoles","5","09:00",1845,2015,1,0,1,0,0,0,1,2,1,0,0,0,0,0,"MIGUEL",1,1,4,1
"479","09-08-2017","Miércoles","6","09:00",2085,2015,1,0,0,2,2,1,1,0,0,0,0,0,0,0,"MIGUEL",4,1,2,1
"480","09-08-2017","Miércoles","7","09:00",71,2016,1,0,0,0,0,1,1,0,1,1,27000,0,0,0,"MIGUEL",0,0,3,1
"481","09-08-2017","Miércoles","8","09:00",293,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"482","09-08-2017","Miércoles","9","09:00",886,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"483","09-08-2017","Miércoles","10","09:00",908,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"484","09-08-2017","Miércoles","11","09:00",984,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"485","09-08-2017","Miércoles","12","09:00",82,2017,3,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"486","09-08-2017","Miércoles","13","09:00",336,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"487","09-08-2017","Miércoles","14","09:00",1893,2008,1,0,1,0,0,0,1,0,2,0,0,0,0,0,"MIGUEL",1,1,3,1
"488","09-08-2017","Miércoles","15","09:30",757,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"489","09-08-2017","Miércoles","16","09:30",784,2016,2,0,2,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"490","09-08-2017","Miércoles","17","09:30",914,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"491","09-08-2017","Miércoles","18","09:30",1257,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"492","09-08-2017","Miércoles","19","10:00",1029,2009,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"493","09-08-2017","Miércoles","20","10:00",1621,2013,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"494","09-08-2017","Miércoles","21","10:00",1319,2015,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"495","09-08-2017","Miércoles","22","10:00",2103,2015,1,0,0,0,1,0,1,0,2,0,0,0,0,0,"MIGUEL",1,1,3,1
"496","09-08-2017","Miércoles","23","10:00",85,2016,1,0,0,0,0,0,0,0,2,0,0,0,0,0,"MIGUEL",0,0,2,1
"497","09-08-2017","Miércoles","24","10:00",372,2016,2,1,0,0,1,1,1,0,1,1,250000,0,0,0,"MIGUEL",2,1,3,1
"498","09-08-2017","Miércoles","25","10:00",944,2016,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",2,1,NA,NA
"499","09-08-2017","Miércoles","26","10:00",955,2016,1,0,1,0,1,1,1,0,1,0,0,0,0,0,"MIGUEL",2,1,3,1
"500","09-08-2017","Miércoles","27","10:00",1059,2016,1,1,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"501","09-08-2017","Miércoles","28","10:00",1097,2016,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"502","09-08-2017","Miércoles","29","10:00",1281,2016,1,1,1,0,1,1,1,0,1,1,27000,0,0,0,"MIGUEL",3,1,3,1
"503","09-08-2017","Miércoles","30","10:00",529,2017,3,0,1,0,1,0,1,0,0,0,0,0,0,0,"MIGUEL",2,1,1,1
"504","09-08-2017","Miércoles","31","10:30",216,2014,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"505","09-08-2017","Miércoles","32","10:30",1984,2016,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",2,1,1,1
"506","09-08-2017","Miércoles","33","10:30",1198,2017,3,0,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"507","09-08-2017","Miércoles","34","11:00",690,2012,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"508","09-08-2017","Miércoles","35","11:00",490,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"509","09-08-2017","Miércoles","36","11:00",971,2015,3,0,1,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"510","09-08-2017","Miércoles","37","11:00",1966,2015,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"511","09-08-2017","Miércoles","38","11:00",1994,2015,1,0,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"512","09-08-2017","Miércoles","39","11:00",2065,2015,3,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"513","09-08-2017","Miércoles","40","11:00",1338,2016,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"514","09-08-2017","Miércoles","41","11:00",1340,2016,3,1,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",3,1,2,1
"515","09-08-2017","Miércoles","42","11:00",1529,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"516","09-08-2017","Miércoles","43","11:00",1613,2016,1,0,1,1,1,1,1,0,1,1,15000,0,0,0,"MIGUEL",3,1,3,1
"517","09-08-2017","Miércoles","44","11:00",1971,2016,2,1,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"518","09-08-2017","Miércoles","45","11:00",2035,2016,2,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"519","09-08-2017","Miércoles","46","11:00",529,2016,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"520","09-08-2017","Miércoles","47","11:30",1491,2015,1,0,1,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"521","09-08-2017","Miércoles","48","11:30",1247,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"522","09-08-2017","Miércoles","49","12:00",10,2008,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"523","09-08-2017","Miércoles","50","12:00",1664,2013,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"524","09-08-2017","Miércoles","51","12:00",875,2015,1,1,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",2,1,2,1
"525","09-08-2017","Miércoles","52","12:00",1977,2015,3,1,1,0,0,1,1,0,0,0,0,0,0,0,"MIGUEL",2,1,2,1
"526","09-08-2017","Miércoles","53","12:00",282,2016,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",1,1,0,0
"527","09-08-2017","Miércoles","54","12:00",549,2016,2,0,0,0,1,0,1,0,1,0,0,0,0,0,"MIGUEL",1,1,2,1
"528","09-08-2017","Miércoles","55","12:00",965,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"529","09-08-2017","Miércoles","56","12:00",2159,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"530","09-08-2017","Miércoles","57","12:00",2166,2016,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"531","09-08-2017","Miércoles","58","12:00",2169,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"532","09-08-2017","Miércoles","59","12:00",2187,2016,3,1,1,0,0,1,1,0,0,0,0,0,0,0,"MIGUEL",2,1,2,1
"533","09-08-2017","Miércoles","60","12:00",83,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"534","17-08-2017","Jueves","1","09:00",1977,2009,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"535","17-08-2017","Jueves","2","09:00",1741,2012,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"536","17-08-2017","Jueves","3","09:00",1042,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"537","17-08-2017","Jueves","4","09:00",1123,2014,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"538","17-08-2017","Jueves","5","09:00",1512,2014,1,0,0,0,0,1,1,0,1,0,0,0,0,0,"MIGUEL",0,0,3,1
"539","17-08-2017","Jueves","6","09:00",1672,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"540","17-08-2017","Jueves","7","09:00",741,2015,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"541","17-08-2017","Jueves","8","09:00",1441,2015,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"542","17-08-2017","Jueves","9","09:00",1817,2015,1,0,0,0,0,1,1,0,1,1,10000,0,0,0,"MIGUEL",0,0,3,1
"543","17-08-2017","Jueves","10","09:00",170,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"544","17-08-2017","Jueves","11","09:00",919,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"545","17-08-2017","Jueves","12","09:00",976,2016,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"546","17-08-2017","Jueves","13","09:30",1232,2014,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"547","17-08-2017","Jueves","14","09:30",1668,2015,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"MIGUEL",0,0,2,1
"548","17-08-2017","Jueves","15","09:30",2202,2016,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"549","17-08-2017","Jueves","16","10:00",1941,2009,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"550","17-08-2017","Jueves","17","10:00",1691,2010,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"551","17-08-2017","Jueves","18","10:00",578,2011,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"552","17-08-2017","Jueves","19","10:00",1054,2011,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"553","17-08-2017","Jueves","20","10:00",1496,2012,2,0,0,0,0,0,1,0,2,0,0,0,0,0,"MIGUEL",0,0,3,1
"554","17-08-2017","Jueves","21","10:00",256,2016,2,0,0,0,0,0,2,0,0,0,0,0,0,0,"MIGUEL",0,0,2,1
"555","17-08-2017","Jueves","22","10:00",681,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"556","17-08-2017","Jueves","23","10:00",1140,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"557","17-08-2017","Jueves","24","10:00",2209,2016,1,0,0,0,0,0,1,1,2,0,0,0,0,0,"MIGUEL",0,0,4,1
"558","17-08-2017","Jueves","25","10:00",2216,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"559","17-08-2017","Jueves","26","10:00",7,2017,3,0,0,0,0,1,1,0,1,1,6000,0,0,0,"MIGUEL",0,0,3,1
"560","17-08-2017","Jueves","27","10:00",125,2017,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"561","17-08-2017","Jueves","28","10:00",141,2017,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"562","17-08-2017","Jueves","29","10:30",1403,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"563","17-08-2017","Jueves","30","10:30",2039,2016,1,0,0,0,0,1,1,0,1,1,70000,0,0,0,"MIGUEL",0,0,3,1
"564","17-08-2017","Jueves","31","10:30",1308,2017,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"565","17-08-2017","Jueves","32","11:00",1455,2007,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"566","17-08-2017","Jueves","33","11:00",1051,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",0,0,1,1
"567","17-08-2017","Jueves","34","11:00",2020,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"568","17-08-2017","Jueves","35","11:00",226,2016,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"569","17-08-2017","Jueves","36","11:00",1784,2016,1,0,0,0,0,0,0,0,2,0,0,0,0,0,"MIGUEL",0,0,2,1
"570","17-08-2017","Jueves","37","11:00",2199,2016,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"571","17-08-2017","Jueves","38","11:00",10,2017,1,0,0,0,0,0,1,0,2,0,0,0,0,0,"MIGUEL",0,0,3,1
"572","17-08-2017","Jueves","39","11:00",17,2017,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"573","17-08-2017","Jueves","40","11:00",124,2017,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"574","17-08-2017","Jueves","41","11:00",131,2017,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"575","17-08-2017","Jueves","42","11:00",132,2017,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"576","17-08-2017","Jueves","43","11:00",135,2017,1,0,0,0,0,1,1,0,1,0,0,0,0,0,"MIGUEL",0,0,3,1
"577","17-08-2017","Jueves","44","11:30",2220,2016,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"578","17-08-2017","Jueves","45","12:00",1409,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"579","17-08-2017","Jueves","46","12:00",1466,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"580","17-08-2017","Jueves","47","12:00",1714,2016,2,0,0,0,0,1,1,0,0,0,0,0,0,0,"MIGUEL",0,0,2,1
"581","17-08-2017","Jueves","48","12:00",1722,2016,3,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",0,0,1,1
"582","17-08-2017","Jueves","49","12:00",2090,2016,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"583","17-08-2017","Jueves","50","12:00",2219,2016,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"584","17-08-2017","Jueves","51","12:00",2227,2016,2,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"585","17-08-2017","Jueves","52","12:00",2228,2016,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"586","17-08-2017","Jueves","53","12:00",133,2017,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"587","17-08-2017","Jueves","54","12:00",145,2017,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"588","17-08-2017","Jueves","55","12:00",154,2017,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"MIGUEL",0,0,1,1
"589","23-08-2017","Miércoles","1","09:00",296,2016,1,0,0,0,0,0,1,2,1,0,0,0,0,0,"MIGUEL",0,0,4,1
"590","23-08-2017","Miércoles","2","09:00",1741,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",0,0,1,1
"591","23-08-2017","Miércoles","3","09:00",980,2013,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"592","23-08-2017","Miércoles","4","09:00",1342,2013,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"593","23-08-2017","Miércoles","5","09:00",357,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIGUEL",0,0,0,0
"594","23-08-2017","Miércoles","6","09:00",597,2014,1,0,0,0,0,0,1,0,2,0,0,0,0,0,"MIGUEL",0,0,3,1
"595","23-08-2017","Miércoles","7","09:00",764,2014,1,0,0,0,0,0,1,4,1,0,0,0,0,0,"MIGUEL",0,0,6,1
"596","23-08-2017","Miércoles","8","09:00",1472,2014,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIGUEL",0,0,NA,NA
"597","23-08-2017","Miércoles","9","09:00",1672,2014,1,0,0,0,0,1,1,0,1,0,0,0,1,180000,"MIGUEL",0,0,3,1
"598","23-08-2017","Miércoles","10","09:00",266,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIGUEL",0,0,1,1
"599","23-08-2017","Miércoles","11","09:00",1047,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
"600","23-08-2017","Miércoles","12","09:00",1299,2015,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"MIGUEL",0,0,2,1
