reclutamiento,giro_empresa_d2,giro_empresa_d3,giro_empresa_d4,giro_empresa_d5,giro_empresa_d6,giro_empresa_d7,giro_empresa_d8,giro_empresa_d9,giro_empresa_d10,giro_empresa_d11,giro_empresa_d12,giro_empresa_d13,giro_empresa_d14,giro_empresa_d15,giro_empresa_d16,giro_empresa_d17,giro_empresa_d18,giro_empresa_d19,giro_empresa_d20,giro_empresa_d21,giro_empresa_d22,giro_empresa_d23,giro_empresa_d24,trabajador_base,gen,tipo_jornada_d2,tipo_jornada_d3,tipo_jornada_d4,reinst,indem,sal_caidos,prima_antig,prima_vac,hextra,rec20,prima_dom,desc_sem,desc_ob,sarimssinf,utilidades,monto_recsueldo,nulidad,vac,ag,codem,horas_extra,antiguedad,salario_diario,horas_sem,c_antiguedad,c_indem,c_prima_antig,c_rec20,c_ag,c_vac,c_hextra,c_prima_vac,c_prima_dom,c_desc_sem,c_desc_ob,c_utilidades,c_recsueldo,c_total,min_indem,min_prima_antig,min_ag,min_vac,min_prima_vac,min_ley,c_sal_caidos,prop_hextra,modo_termino,liq_total,liq_total_tope,liq_total_pos,duracion
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,,1,1,1,0,0,2.4000001,73.16,42,2.4000001,6584.3999,2013.7,0,1300.27,278.07999,0,69.519997,0,0,2349.3201,0,0,12595.29,6584.3999,2013.7,250.27,280,70,9198.3701,27910.539,0,1,5500,5500,1,.15000001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,21000,1,1,1,0,1,2.8940001,233.33,12,2.9000001,20999.699,4157.5698,13513.96,10135.47,5357,394607.69,0,0,0,0,0,21000,469771.41,20999.699,4157.5698,1179.4399,2096.77,524.19,28957.67,130314.81,.83999944,1,6000,6000,1,1.77
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,,0,1,1,0,1,1.072,293,66,1.08,26370,1545.8101,0,4732.1499,1937.3199,107677.5,484.32999,0,32816,4416.6699,0,0,179979.8,26370,1545.8101,1216.15,179.32001,44.830002,29356.119,122327.5,.59827548,4,0,0,0,.47999999
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,615596.44,1,1,1,0,1,2.7060001,200,45,2.71,18000,3886.1699,0,1002.74,4213.7002,41125,1053.42,0,56400,0,0,615596.44,741277.5,18000,3886.1699,1002.74,1419.1801,354.79001,24662.881,77200,.05547855,1,140000,140000,1,.19
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3104.3401,0,0,0,0,1,3.378,558.62,66,3.3900001,50275.801,4861.6499,0,0,0,1490083.3,0,0,0,0,0,3104.3401,1548325,50275.801,4861.6499,42.529999,2398.4199,599.60999,58178,212275.59,.96238399,4,0,0,0,.14
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,1,0,1,0,1,6.4640002,300,50,6.4699998,27000,9282.75,0,29095.891,0,696150,489.04001,0,0,0,0,0,762017.69,27000,9282.75,900,1956.16,489.04001,39627.961,158100,.91356146,1,33000,33000,1,1.48
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,1,1,1,1,0,1,0,1,961.09998,0,1,1,0,1,1.161,137.3,70,1.16,12357,1663.8199,3182.3501,2317.8101,969.5,66500,242.37,2000,0,2163.29,0,961.09998,92357.227,12357,1663.8199,416.44,169.5,42.369999,14649.13,56457.762,.72003025,1,6000,6000,1,.41999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,0,1,1,0,1,.389,300,60,.38999999,27000,554.60999,0,1738.36,695.34003,23625,173.84,0,0,0,0,0,53787.141,27000,554.60999,1738.36,700.27002,175.07001,30168.301,115440,.4392314,1,4500,4500,1,.18000001
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,0,1,1,0,1,1.0420001,1988.94,60,1.05,179004.59,1502.55,0,3365.75,334.42999,191362.5,83.610001,0,0,0,0,0,375653.44,179004.59,1502.55,3365.75,334.42999,83.610001,184290.94,776084.38,.50941235,1,65000,65000,1,.23
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,,1,1,1,0,1,.87800002,224.65,60,.88,20218.5,1266.55,0,547.95001,705.75,42933.328,176.44,1533.33,0,0,0,0,67381.852,20218.5,1266.55,1764.38,707.95001,176.99001,24134.359,87321.461,.63716459,1,6102.7598,6102.7598,1,.22
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,,0,1,1,0,1,3.056,234,45,3.0599999,21060,4393.5698,0,10744.62,168.83,57892.488,42.209999,0,74433.203,10028.31,0,0,178763.23,21060,4393.5698,990.78003,168.83,42.209999,26655.391,89902.797,.3238501,1,10000,10000,1,.18000001
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,1.825,168,48,1.83,15120,2623.5601,0,573.03998,1115.7,0,278.92999,0,0,0,0,0,19711.23,15120,2623.5601,573.03998,1115.7,278.92999,19711.23,63840,0,4,0,0,0,.14
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,0,0,1,0,0,1,1,,0,1,1,0,0,2.5829999,166.84,50,2.5799999,15015.6,3709.1699,0,754.21002,978.19,0,0,5589.1401,0,0,0,0,26046.301,15015.6,3709.1699,754.21002,978.19,244.55,20701.711,69956.008,0,1,4000,4000,1,.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,5000,1,1,1,0,1,.61400002,233.33,63,.61000001,21000,881.07001,0,2147.95,859.17999,81666.672,214.78999,1866.67,0,2004.75,0,5000,115641.07,21000,881.07001,2147.95,863.01001,215.75,25107.789,92936.672,.70620817,2,0,0,0,.30000001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,16557.619,1,1,1,0,1,6.5279999,405.76,50,6.5300002,36518.551,9373.2197,0,653.71997,894.25,116025,223.56,0,0,0,0,16557.619,180245.91,36518.551,9373.2197,653.71997,898.90002,224.73,47669.121,161858.33,.64370394,1,38000,38000,1,.31
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,195.17999,0,1,1,0,0,.40599999,97.59,51,.41,8783.0996,454.12,0,567.65002,227.06,0,56.77,0,0,0,0,195.17999,10283.88,8783.0996,454.12,567.65002,228.59,57.150002,10090.61,39543.469,0,1,7000,7000,1,.37
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,3.2,211.5,45,3.2,19035,4594.1802,0,9715.6797,5336.9702,0,1334.24,0,0,0,0,0,40016.07,19035,4594.1802,607.22998,479.13,119.78,24835.32,106321.05,0,4,0,0,0,1.26
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1500,1,1,1,0,1,1.55,150,57,1.55,13500,2226.29,0,3489.04,1560.8199,21000,390.20999,0,0,0,0,1500,43666.359,13500,2226.29,678.08002,664.10999,166.03,17234.51,57270,.48091942,1,8300,8300,1,.15000001
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,1,1,1,0,0,2.997,243.45,45,3,21910.5,0,0,10350,5520,0,1380,0,0,0,0,0,39160.5,21910.5,4307.04,727.81,2306.3,576.58002,29828.221,91269.406,0,2,0,0,0,.090000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,,1,1,1,0,0,6.461,166.66,48,6.4699998,14999.4,9282.75,21551.65,664.35999,1086.71,0,271.67999,0,0,15086.15,0,0,62942.711,14999.4,9282.75,664.35999,1086.71,271.67999,26304.9,69630.547,0,1,17000,17000,1,.47999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,,0,0,1,0,0,2.5190001,206.8,51,2.52,18612,3614.77,0,705.39001,0,0,269.12,0,0,0,0,0,23201.279,18612,3614.77,705.39001,1076.49,269.12,24277.77,91426.281,0,1,8500,8500,1,.69999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,,0,0,1,0,0,2.4219999,247.33,51,2.4200001,22260,3477.1001,0,843.64001,0,0,262.57999,0,0,0,0,0,26843.32,22260,3477.1001,843.64001,1050.3199,262.57999,27893.641,106600.67,0,1,16500,16500,1,.60000002
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,16800,0,1,1,0,1,1.7309999,400,72,1.73,36000,2485.8899,0,3291.78,3555.6201,106312.5,888.90002,0,0,0,0,16800,169334.69,36000,2485.8899,1627.4,1762.1899,440.54999,42316.031,163760,.62782472,1,10000,10000,1,.41
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,8380,0,1,1,1,1,.542,140,54,.54000002,12600,778.81,0,1139.1801,455.67001,6860,113.92,0,0,0,0,8380,30327.57,12600,778.81,1139.1801,457.97,114.49,15090.45,55594,.22619683,1,11500,11500,1,.28999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,3.5420001,100,54,3.54,9000,5085.8501,0,22772.99,13061.45,0,3265.3601,0,0,0,0,0,53185.648,9000,5085.8501,2412.9199,2789.8201,697.46002,19986.039,38210,0,1,11000,11000,1,.16
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,13.453,248.59,54,13.46,22373.1,19324.65,0,4340.7998,1709.13,0,427.28,0,0,0,0,0,48174.961,22373.1,19324.65,796.29999,1719.49,429.87,44643.398,104830.4,0,1,21500,21500,1,.51999998
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,4816.4399,1,1,1,0,0,1.217,141.66,54,1.22,12749.4,1746.42,0,2584.8101,1095.25,0,273.81,11155.41,0,2412.49,0,4816.4399,36834.02,12749.4,1746.42,547.22998,245.28999,61.32,15349.66,59823.02,0,2,0,0,0,.51999998
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,1,1,0,0,0,0,0,0,1,0,,1,0,1,0,0,2.6440001,171.43,,2.6500001,15428.57,3799.6399,0,753.82001,0,0,0,0,0,0,0,0,19982.02,15428.57,3799.6399,753.82001,1113.11,278.28,21373.41,70028.57,0,1,13000,13000,1,.40000001
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,4200,0,1,1,0,1,10.917,300,60,10.92,27000,15682.35,65539.727,6176.71,4405.48,368550,1101.37,0,0,0,0,4200,492655.63,27000,15682.35,1676.71,4418.6299,1104.66,49882.352,121650,.74808848,2,0,0,0,.37
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,4200,0,1,1,0,1,10.917,300,60,10.92,27000,15682.35,65539.727,6176.71,4405.48,368550,1101.37,0,0,0,0,4200,492655.63,27000,15682.35,1676.71,4418.6299,1104.66,49882.352,142710,.74808848,1,15000,15000,1,1.01
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,,0,1,1,0,1,2.378,300,60,2.3800001,27000,3414.1699,0,10701.37,5334.25,146475,1333.5601,0,0,0,0,0,194258.34,27000,3414.1699,1528.77,1142.47,285.62,33371.012,132630,.7540217,1,13000,13000,1,.69999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,,0,1,1,0,1,3.914,83.33,63,3.9200001,7499.9702,3917.8101,0,4897.2598,2915.0701,37022.219,728.77002,0,0,0,0,0,56981.102,7499.9702,3917.8101,448.63,917.81,229.45,13013.67,31641.539,.64972806,1,4000,4000,1,.13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,0,1,1,0,1,.414,127.42,72,.41,11467.8,593.94,0,10800,7200,57960,1800,0,0,0,0,0,89821.742,11467.8,593.94,1489.3199,599.66998,149.92,14300.64,48725.41,.6452781,1,6000,6000,1,.16
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,0,1,1,0,1,4.4559999,350,84,4.46,31500,6399.5898,31202.74,6386.2998,2228.49,116783.33,557.12,20300,162400,21841.92,8253,0,407852.5,31500,6399.5898,1136.3,2241.9199,560.47998,41838.289,156415,.28633717,1,5000,5000,1,.75
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,2742.72,1,1,1,0,1,.30599999,171.42,66,.30000001,15427.8,436.60001,0,651.65997,260.67001,8437.5,65.169998,0,0,0,0,2742.72,28022.119,15427.8,436.60001,651.65997,260.67001,65.169998,16841.9,63339.691,.30110142,2,0,0,0,.039999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5500,0,1,1,0,1,11.75,250,91,11.76,22500,16882.02,0,5075.3398,7002.7402,1092000,1750.6801,0,0,0,0,5500,1150710.8,22500,16882.02,1325.34,3013.7,753.41998,44474.488,104450,.94897866,2,0,0,0,.47999999
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,0,1,1,0,1,6.494,357.13,81,6.5,32141.699,9329.9502,0,1394.3199,7479.4502,1462500,1869.86,0,0,0,0,0,1514715.3,32141.699,9329.9502,1394.3199,2493.1499,623.28998,45982.422,164101.23,.96552801,1,0,0,0,.86000001
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,3360,0,1,1,0,1,11.222,160,60,11.23,14400,16118.95,0,25823.01,21697.721,83720,5424.4302,0,179400,24101.48,12000,3360,386045.59,14400,16118.95,510.41,537.71997,134.42999,31701.51,72368,.21686558,1,18000,18000,1,.80000001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,9361.6797,0,1,1,1,0,8.5360003,780.14,48,8.54,70212.602,12260.31,0,4264.0498,5835.02,0,1458.75,0,0,0,0,9361.6797,103392.42,70212.602,12260.31,4264.0498,5864.9399,1466.24,94068.148,303006.38,0,1,60000,60000,1,.20999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,10732.27,1,1,1,0,1,1.325,231.31,60,1.3200001,20817.9,1899.8199,0,3374.3799,1459.67,46186.879,364.92001,0,0,3149.4199,0,10732.27,87985.258,20817.9,1899.8199,964.10999,439.67001,109.92,24231.42,88244.773,.52493882,1,25000,25000,1,.15000001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,750,1,,,0,0,1.0829999,,49,1.08,,0,0,,,0,,0,0,0,0,750,750,,,,,,0,,0,1,13000,13000,1,.13
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1600,1,1,1,0,1,5.4749999,106.67,60,5.48,9600,7010.1899,0,2196.1599,6041.1299,279300,1510.28,7600,0,8178.5601,0,1600,323036.34,9600,7010.1899,596.15997,711.89001,177.97,18096.221,43189.352,.86460865,1,20230,20230,1,.36000001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1666.67,1,1,1,0,1,1.094,333.33,66,1.09,29999.971,1565.48,0,7000,1568.77,85750,392.19,3266.6699,26133.33,3562.01,0,1666.67,160905.08,29999.971,1565.48,757.53003,168.77,42.189999,32533.939,174766.48,.53292286,2,0,0,0,1.45
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,329.20001,1,1,1,0,1,.067000002,82.3,60,.07,7407,70.349998,0,87.940002,35.080002,972.16998,8.7700005,0,0,0,0,329.20001,8910.5,7407,70.349998,87.940002,35.080002,8.7700005,7609.1299,52260.5,.10910387,3,50000,50000,1,2.47
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,14233.31,1,1,1,0,1,2.1530001,233.33,72,2.1600001,20999.971,3095.5601,0,5390.4102,2592.8999,122500,648.21997,4666.6699,37333.328,5031.0498,0,14233.31,216491.44,20999.971,3095.5601,856.15997,259.56,64.889999,25276.15,94196.531,.56584227,1,0,0,0,.34999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,800,0,1,1,0,1,.050000001,100,63,.050000001,9000,62.470001,0,78.080002,3.28,435.56,.81999999,0,0,0,0,800,10380.2,9000,62.470001,78.080002,31.15,7.79,9179.4805,39350,.041960657,2,0,0,0,.25999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1616.4,1,1,1,0,1,2.0580001,202.05,63,2.0599999,18184.5,0,0,6252.48,2955.6699,121068.36,738.91998,0,0,0,0,1616.4,150816.33,18184.5,2961.8301,896.77002,126.97,31.74,22201.811,89568.773,.80275363,1,6500,6500,1,.72000003
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,,1,1,1,0,1,1.081,73.33,50,1.08,6600,952.33002,0,361.64001,48.09,12576.67,12.02,0,0,1111.05,0,0,21661.801,6600,952.33002,361.64001,48.09,12.02,7974.0801,27844.67,.5805921,2,0,0,0,.13
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,16.158001,423.83,72,16.17,38145,23218.68,0,102817.32,95320.813,0,23830.199,0,0,0,0,0,283332.03,38145,23218.68,2421.0801,1229.8101,307.45001,65322.02,169957.17,0,1,60000,60000,1,.33000001
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,,0,1,1,0,1,6.9359999,136.97,54,6.9400001,12327,9967.1602,0,14263.3,10567.82,79769.391,2641.96,0,0,0,0,0,129536.62,12327,9967.1602,523.47998,1807.21,451.79999,25076.65,54923.629,.61580569,1,12500,12500,1,.33000001
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,10.247,151.34,48,10.25,13620.6,14718.67,0,22267.461,18236.869,0,4559.2202,0,0,0,0,0,73402.82,13620.6,14718.67,499.85999,577.60999,144.39999,29561.141,58553.449,0,1,19500,19500,1,.2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,15500,1,1,1,0,1,10.469,172.96,66,10.47,15566.4,15037.27,0,5821.4102,22397.609,377744.63,5599.3999,0,188872.31,25362.1,0,15500,671901.13,15566.4,15037.27,632.60999,1304.0699,326.01999,32866.371,66762.563,.56220269,1,28500,28500,1,.19
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,,0,1,1,0,1,.41100001,162.86,66,.41,14657.14,590.01001,0,970.45001,404.23999,22443.75,101.06,855,0,936.98999,0,0,40958.641,14657.14,590.01001,1003.91,404.23999,101.06,16756.369,110400.86,.54796129,3,0,0,0,2.8599999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,8327.4404,1,1,1,0,1,.53299999,182.16,70,.52999997,16394.279,752.39001,0,940.48999,376.20001,28095.98,94.050003,0,0,877.78998,0,8327.4404,55858.609,16394.279,752.39001,940.48999,378.12,94.529999,18559.811,69165.648,.50298387,4,0,0,0,.13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,5191.4302,1,1,1,0,1,2.1889999,225.71,54,2.1900001,20314.289,3146.7,0,7045.0098,3409.8401,42750,852.46002,6107.1401,0,0,3500,5191.4302,92316.859,20314.289,3146.7,1162.4301,409.84,102.46,25135.699,91459.43,.46307901,1,20000,20000,1,.37
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,4880.54,1,1,1,0,0,4.3610001,169.68,50,4.3600001,15271.2,6261.9199,0,761.62,2269.8999,0,567.46997,0,0,8141.5298,0,4880.54,38154.191,15271.2,6261.9199,761.62,669.94,167.48,23132.17,70230.547,0,1,21000,21000,1,.44999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,38040.199,0,1,1,0,1,.56099999,200,91,.56,18000,802.40997,0,1676.71,670.67999,81200,167.67,1450,11600,1564.9301,0,38040.199,155172.61,18000,802.40997,1676.71,673.96997,168.49001,21321.59,153280,.52328825,3,0,0,0,3.6700001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,39000,1,1,1,0,1,1.483,350,60,1.48,31500,2127.95,0,2531.51,1350.14,106115.63,337.53,0,0,7262.7402,15000,39000,205225.5,31500,2127.95,1927.4,1357.8101,339.45001,37252.609,139930,.51706845,1,6500,6500,1,.31999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,6380.2202,0,1,1,0,1,2.8080001,455.73,50,2.8099999,41015.699,2015.1801,25595.789,218.72,1318.88,26738.08,329.72,0,0,2351.04,3000,6380.2202,108963.33,41015.699,2015.1801,218.72,484.95001,121.24,43855.789,336830.03,.24538603,1,27000,27000,1,3.4200001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,,0,1,1,0,0,2.158,59.2,36,2.1600001,5328,1531.74,0,1914.67,921.25,0,230.31,0,0,1787.03,0,0,11713,5328,1531.74,192.2,92.449997,23.110001,7167.5,41108.48,0,1,45000,45000,1,3.01
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1213.33,0,1,1,1,1,.206,86.67,96,.20999999,7800,216.55,0,270.67999,107.98,13346.67,26.99,0,0,0,0,1213.33,22982.211,7800,216.55,270.67999,107.98,26.99,8422.21,34597.328,.5807392,2,0,0,0,.31
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,1,1,1,0,1,4.5170002,163.05,47.5,4.52,14674.5,6490.0601,0,583.40002,1130.89,80193.75,282.72,0,0,0,0,0,103355.32,14674.5,6490.0601,583.40002,1136.88,284.22,23169.051,66752.672,.77590346,2,0,0,0,.41
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3351.5,1,1,1,0,1,2.1059999,335.15,50,2.1099999,30163.5,3028.6899,0,1383.55,3030.9399,112290.54,757.72998,0,0,0,0,3351.5,154006.45,30163.5,3028.6899,1383.55,364.29999,91.07,35031.109,133088.06,.72912878,1,15000,15000,1,.28999999
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,9.6440001,254.74,9,9.6499996,22926.6,13853.33,0,1277.1899,4075.8401,0,1018.96,0,0,0,0,0,43151.922,22926.6,13853.33,1277.1899,,,38057.121,105054.78,0,1,20930,20930,1,.43000001
