"d.convenio.df.tipo_de_abogado","d.convenio.df.giro_empresa","d.convenio.df.trab_base","d.convenio.df.acci_on_principal","d.convenio.df.causa","d.convenio.df.sueldo_diario_integrado","d.convenio.df.gen","d.convenio.df.horas","d.convenio.df.reinstalacion_t","d.convenio.df.indem_const_t","d.convenio.df.sal_caidos_t","d.convenio.df.rec_hr_extra","d.convenio.df.rec_20_d_ias_t","d.convenio.df.sarimssinfo","d.convenio.df.cod_imss","d.convenio.df.antig_anos","d.convenio.df.y","d.convenio.df.id"
"0","1","0","2","0",300,"0",72,"0","1","1","0","0","0","0",3.33972602739726,0.172602739726027,900
"0","7","0","1","0",350,"0",47,"1","1","1","0","1","0","0",4.93972602739726,2.16164383561644,902
"0","6","0","2","0",200,"0",52.5,"0","1","1","1","0","0","0",0.0794520547945206,0.175342465753425,903
"1","5","0","1","0",94.03,"1",60,"1","1","1","0","1","0","0",3.37808219178082,0.767123287671233,905
"0","3","0","1","0",1034.66,"0",66,"1","0","1","1","0","1","0",7.65205479452055,0.613698630136986,906
"0","3","0","1","0",1034.66,"0",66,"1","0","1","1","0","1","0",5.77260273972603,0.613698630136986,907
"0","2","0","2","0",400,"0",60,"0","1","1","1","0","0","0",1.63561643835616,1.19178082191781,908
"0","1","0","2","0",421.83,"1",52.5,"0","1","1","1","0","0","0",1.66849315068493,1.2027397260274,909
"0","2","0","2","0",878.29,"1",20,"0","1","1","0","0","1","0",9.80547945205479,0.646575342465753,910
"0","3","0","1","0",500,"0",60,"1","1","1","1","1","1","0",5.07397260273973,2.01643835616438,913
"1","3","0","2","0",283.04,"0",56,"0","1","1","0","0","0","0",2.45479452054795,0.424657534246575,915
"0","7","0","2","0",119.428571428571,"1",54,"0","1","1","1","0","0","0",1.37808219178082,1.56438356164384,916
"0","2","0","2","0",250,"1",72,"0","1","1","1","0","1","0",0.665753424657534,0.550684931506849,920
"0","3","0","2","0",576.77,"0",66,"0","1","1","1","0","0","0",0.794520547945205,0.736986301369863,921
"0","3","0","2","0",666.66,"1",56,"0","1","1","1","0","1","0",0.564383561643836,1.39452054794521,922
"0","6","0","1","0",300,"1",52.5,"1","1","1","1","1","1","0",5.48493150684931,1.8027397260274,923
"0","2","0","2","0",393.333333333333,"1",60,"0","1","1","1","0","1","0",4.51780821917808,0.194520547945205,924
"0","3","0","1","0",500,"1",50,"1","1","1","1","1","1","0",0.652054794520548,1.71232876712329,927
"0","1","0","2","0",200,"0",60,"0","1","1","1","0","0","0",8.04109589041096,1.13424657534247,929
"1","3","0","2","0",152.69,"1",50,"0","1","1","0","0","0","0",4.95890410958904,0.764383561643836,930
"0","7","1","2","0",231.1,"0",60.5,"0","1","1","0","0","0","0",2.15890410958904,2.51232876712329,931
"0","1","0","1","0",433.333333333333,"0",45,"1","0","1","0","0","0","0",1.45753424657534,0.238356164383562,932
"0","2","0","2","0",128.266666666667,"0",72,"0","1","1","1","0","0","0",0.0438356164383562,1.3041095890411,933
"0","1","0","2","0",220,"0",47.5,"0","1","1","0","1","0","0",6.75068493150685,1.89315068493151,934
"0","2","1","2","0",1073.1,"0",57.5,"0","1","1","1","0","1","0",1.55342465753425,1.23287671232877,935
"0","2","1","2","0",622.21,"0",51.25,"0","1","1","0","0","0","0",0.134246575342466,0.123287671232877,936
"0","1","0","2","0",100,"1",48,"0","1","1","1","0","0","0",0.326027397260274,0.405479452054795,939
"0","2","0","2","0",113.33,"1",96,"0","1","1","1","0","0","0",1.21369863013699,1.07671232876712,940
"0","3","1","2","0",650,"1",60,"0","1","1","1","0","1","0",1.90958904109589,0.213698630136986,941
"0","2","0","2","0",320,"0",66,"0","1","1","1","0","1","0",4.96438356164384,0.668493150684932,942
"1","3","0","2","0",522.61,"0",45,"0","1","1","0","0","0","0",0.49041095890411,0.556164383561644,943
"0","1","0","2","0",170.71,"0",52.5,"0","1","1","0","0","1","0",4.10958904109589,2.85753424657534,944
"1","3","0","2","0",253.43,"1",50,"0","1","1","0","0","0","0",0.194520547945205,1.42739726027397,950
"0","2","1","2","0",511.9,"1",50,"0","1","1","1","0","0","0",0.553424657534247,2.86575342465753,951
"0","1","1","1","0",840.67,"0",66,"1","0","1","1","0","1","0",1.50684931506849,2.30684931506849,952
"0","1","0","2","0",340,"1",45,"0","1","1","1","0","0","0",12.2602739726027,0.545205479452055,957
"0","10","0","1","0",467,"0",66,"1","0","1","1","0","1","0",16.027397260274,2.36438356164384,958
"0","10","0","2","0",183.34,"1",47.5,"0","1","1","0","0","0","0",4.83561643835616,0.619178082191781,959
"0","2","0","2","0",298.23,"1",66,"0","1","1","1","0","0","0",10.8602739726027,2.75890410958904,960
"0","1","1","2","0",250,"1",50,"0","1","1","0","0","0","0",3.12876712328767,0.443835616438356,961
"0","3","0","2","0",290,"0",60,"0","1","1","1","0","1","0",6.36986301369863,0.441095890410959,962
"1","3","0","2","0",180.45,"0",47.5,"0","1","1","0","0","0","0",0.438356164383562,0.865753424657534,963
"0","1","0","2","0",874.41,"0",66,"0","1","1","1","0","0","0",3.63287671232877,0.358904109589041,964
"0","1","0","1","0",749.23,"1",50,"1","0","1","1","0","1","0",2.40821917808219,1.07397260273973,966
"0","1","0","2","0",150,"1",56,"0","1","1","0","0","0","0",0.29041095890411,0.556164383561644,968
"1","5","0","2","0",149.3,"0",50,"0","1","1","0","0","0","0",25.0958904109589,0.361643835616438,971
"0","1","0","1","0",185.16,"0",50,"1","0","1","1","1","1","0",1.64931506849315,0.419178082191781,976
"0","2","0","1","0",176.67,"0",50,"1","0","1","1","0","1","0",5.43835616438356,1.38630136986301,978
"1","1","0","2","0",209.04,"0",54,"0","1","1","1","0","0","0",10.772602739726,0.367123287671233,979
"0","3","0","2","0",400,"0",72,"0","1","1","1","0","1","0",0.172602739726027,0.586301369863014,980
"1","1","0","2","0",179.16,"1",70,"0","1","1","0","0","0","0",1.06849315068493,0.263013698630137,982
"0","3","1","1","0",470,"1",44.5,"1","1","1","1","1","1","0",4.15068493150685,0.241095890410959,983
"0","3","0","2","0",1482.43,"0",50,"0","1","1","1","0","0","0",1.84383561643836,1.25479452054795,984
"1","1","1","2","0",194.86,"0",72,"0","1","1","0","0","0","0",3.15342465753425,0.172602739726027,985
"1","3","0","2","0",139.35,"1",36,"0","1","1","0","0","0","0",0.523287671232877,1.47671232876712,986
"0","3","0","1","0",726.04,"0",54,"1","1","1","1","0","1","0",4.37808219178082,1.35890410958904,989
"0","1","0","2","0",1500,"1",54,"0","1","1","1","0","1","0",0.120547945205479,0.789041095890411,991
"0","3","0","2","0",284.3,"0",33.5,"0","1","1","0","1","0","0",1.32602739726027,0.197260273972603,992
"1","5","0","2","0",174.41,"1",48,"0","1","1","0","0","0","0",1.62465753424658,0.956164383561644,995
"0","1","0","2","0",175.5,"1",70,"0","1","1","1","0","1","0",3.9041095890411,0.978082191780822,997
"0","3","1","2","0",350,"0",59,"0","1","1","1","0","0","0",1.73698630136986,1.12602739726027,998
"0","10","0","2","0",260,"0",40,"0","1","1","0","0","1","0",0.495890410958904,0.328767123287671,999
"1","1","0","2","0",174.47,"0",48,"0","1","1","0","0","0","0",1.23287671232877,0.473972602739726,1000
"0","2","1","2","0",500,"1",54,"0","1","1","0","0","1","0",2.88493150684931,0.747945205479452,1003
"0","3","0","1","0",216.67,"0",50,"1","0","1","0","0","1","0",1.43287671232877,1.91232876712329,1005
"0","6","1","2","0",217.26,"0",54,"0","1","1","0","1","0","0",2.47397260273973,0.210958904109589,1006
"0","10","0","2","0",418.34,"1",52.5,"0","1","1","1","1","1","0",1.16986301369863,1.29041095890411,1008
"0","7","0","1","0",159.57,"0",60,"1","1","1","1","1","1","0",7.04657534246575,0.920547945205479,1012
"0","7","0","2","0",675,"0",54,"0","1","1","1","1","0","0",3.01369863013699,0.627397260273973,1013
"0","2","0","2","0",487.22,"1",60,"0","1","1","1","0","1","0",1.47671232876712,0.701369863013699,1014
"0","1","0","2","0",461.49,"1",2.25,"0","1","0","1","0","0","0",4.16164383561644,0.90958904109589,1015
"0","10","0","2","0",333.333333333333,"1",40,"0","1","0","0","0","0","0",0.663013698630137,0.594520547945205,1018
"0","8","0","2","0",1090.65,"1",60,"1","1","1","0","1","1","0",2.75068493150685,0.816438356164384,1021
"0","2","0","2","0",470,"1",60,"0","1","1","1","0","0","0",0.747945205479452,0.912328767123288,1022
"1","7","0","2","0",122.08,"1",40,"0","1","1","0","0","0","0",2.0986301369863,1.84383561643836,1023
"0","4","0","2","0",2500,"0",60,"0","1","1","1","0","1","0",0.465753424657534,0.586301369863014,1024
"1","1","0","2","0",104.52,"0",60,"0","1","1","0","0","0","0",0.361643835616438,0.578082191780822,1027
"0","10","0","2","0",200,"0",72,"0","1","1","1","0","1","0",2.73972602739726,1.0958904109589,1029
"0","7","0","2","0",720,"0",72,"0","1","1","1","0","0","0",11.5643835616438,2.97260273972603,1030
"0","7","0","1","0",523.9,"1",54,"1","0","1","1","1","1","0",4.48219178082192,1.88493150684932,1032
"0","3","0","2","0",263.92,"1",60,"0","1","1","1","0","0","0",0.706849315068493,1.4,1033
"0","5","0","2","0",342.85,"1",66,"0","1","1","1","0","1","0",0.928767123287671,0.150684931506849,1034
"0","3","0","2","0",186.66,"0",60,"0","1","1","1","0","1","0",2.18904109589041,0.882191780821918,1035
"0","7","0","2","0",600,"1",60,"0","1","1","1","0","1","0",1.08767123287671,1.24931506849315,1041
"0","7","0","1","0",1127.52,"0",60,"1","1","1","1","1","1","0",10.4767123287671,0.397260273972603,1042
"0","1","0","1","0",891.428571428571,"0",50,"1","0","1","1","1","1","0",6.3041095890411,1.1972602739726,1044
"0","5","0","2","0",133.571428571429,"0",56,"0","1","1","1","1","1","0",6.2,0.506849315068493,1045
"1","6","0","2","0",130.4,"0",28,"0","1","1","0","0","0","0",1.01095890410959,0.167123287671233,1051
"0","1","0","1","0",705,"0",78,"1","1","1","1","0","1","0",11.6630136986301,1.05205479452055,1053
"0","6","0","1","0",994.285714285714,"0",66,"1","1","1","1","1","1","0",0.865753424657534,0.756164383561644,1054
"0","6","0","1","0",1750,"0",60,"1","1","1","1","1","1","0",0.227397260273973,0.517808219178082,1057
"0","1","0","2","0",200,"0",54,"0","1","1","1","0","0","0",2.12328767123288,0.526027397260274,1058
"0","1","0","2","0",200,"0",72,"0","1","1","1","0","1","0",1.40821917808219,0.216438356164384,1059
"0","2","0","2","0",928.57,"1",42,"0","1","1","1","0","1","0",0.575342465753425,1.17260273972603,1060
"0","6","0","2","0",266.66,"1",40,"0","1","1","1","0","1","0",4.07671232876712,0.358904109589041,1061
"0","6","0","2","0",135,"1",54,"0","1","1","1","0","0","0",2.28493150684932,0.345205479452055,1062
"0","6","0","2","0",500,"1",60,"0","1","1","1","0","1","0",0.961643835616438,0.197260273972603,1063
"0","6","0","2","0",183.333333333333,"1",52.5,"0","1","1","1","0","1","0",1.25753424657534,0.361643835616438,1065
"0","6","0","2","0",550,"0",55,"0","1","1","1","1","1","0",1.60547945205479,0.654794520547945,1066
"0","5","0","1","0",220,"0",96,"1","1","1","1","0","0","0",16.8328767123288,2.26575342465753,1067
"0","1","0","1","0",733.333333333333,"1",55,"1","1","1","1","1","0","0",2.74520547945205,0.673972602739726,1070
"0","6","0","2","0",308.33,"0",66,"0","1","1","1","0","1","0",3.9972602739726,0.205479452054795,1071
"1","3","1","2","0",223.9,"1",48,"0","1","1","1","0","1","0",1.83835616438356,2.67123287671233,1072
"0","5","0","2","0",799.17,"0",76,"0","1","1","1","1","0","0",1.40821917808219,1.30958904109589,1079
"1","6","0","2","0",137.6,"0",84,"0","1","1","0","0","0","0",1.43013698630137,0.43013698630137,1080
"0","3","0","2","0",198.892,"1",34.1666666666667,"0","1","1","1","0","1","0",0.780821917808219,0.402739726027397,1081
"0","1","0","1","0",214.28,"0",54,"1","0","1","1","0","1","0",2.51506849315069,0.16986301369863,1082
"0","1","0","2","0",457.142857142857,"0",63,"0","1","1","1","0","1","0",8.30684931506849,0.298630136986301,1083
"0","6","0","2","0",11793.32,"0",54,"0","1","1","1","0","0","0",0.452054794520548,0.679452054794521,1084
"0","6","0","1","0",196.01,"1",48,"1","0","1","1","0","1","0",1.82465753424658,0.493150684931507,1086
"0","7","0","2","0",400,"1",49,"0","1","1","1","0","1","0",0.33972602739726,0.786301369863014,1087
"0","3","0","2","0",317.666666666667,"0",48,"0","1","1","1","0","0","0",1.9041095890411,0.991780821917808,1089
"1","7","0","2","0",181.27,"1",70,"0","1","1","0","0","1","0",0.29041095890411,0.36986301369863,1096
"0","3","0","1","0",499.41,"0",48,"1","1","1","1","0","1","0",0.772602739726027,0.408219178082192,1097
"0","6","1","2","0",227,"1",60,"0","1","1","1","0","1","0",3.3972602739726,0.750684931506849,1100
"0","2","0","1","0",302.52,"0",72,"1","0","1","0","0","0","0",1.58356164383562,0.112328767123288,1101
"0","7","0","1","0",711.666666666667,"0",60,"1","0","1","1","0","1","0",15.3315068493151,0.0465753424657534,1102
"0","5","0","2","0",300,"0",66,"0","1","1","1","0","1","0",20.7178082191781,1.17808219178082,1103
"1","3","0","2","0",473.9,"1",50,"0","1","1","1","0","0","0",7.98630136986301,0.879452054794521,1107
"0","3","0","2","0",233,"0",40,"0","1","1","1","0","0","0",1.67945205479452,1.38904109589041,1108
"0","5","0","2","0",250,"0",82,"0","1","1","1","0","1","0",12.1205479452055,1.16438356164384,1111
"0","3","0","2","0",104.75,"1",60,"0","1","1","1","0","1","0",0.36986301369863,0.36986301369863,1112
"1","7","1","1","0",997.64,"0",54,"1","1","1","0","1","0","0",2.73424657534247,1.13150684931507,1113
"0","6","0","1","0",700,"1",66,"1","1","1","1","1","1","0",2.41095890410959,1.49315068493151,1116
"0","3","0","2","0",162.333333333333,"1",54,"0","1","1","1","0","1","0",0.550684931506849,0.16986301369863,1118
"0","3","0","2","0",280,"1",66,"0","1","0","1","0","1","0",3.66575342465753,1.1972602739726,1119
"0","2","0","2","0",202.07,"0",54,"0","1","1","0","0","0","0",3.65753424657534,0.161643835616438,1121
"1","1","0","2","0",348.39,"0",75,"0","1","1","0","0","0","0",0.605479452054794,0.572602739726027,1123
"0","7","0","2","0",266.666666666667,"1",46,"0","1","1","0","1","0","0",1.05753424657534,1.14246575342466,1126
"1","3","0","2","0",172.3,"0",48,"0","1","1","0","0","0","0",0.0931506849315069,0.841095890410959,1128
"0","6","1","2","0",400,"0",42,"0","1","1","0","0","1","0",10.7123287671233,1.91780821917808,1130
"1","1","0","2","0",115.22,"0",40,"0","1","1","0","0","0","0",4.55068493150685,0.561643835616438,1135
"0","1","0","2","0",206.2,"0",60,"0","1","1","1","0","1","0",5.78356164383562,0.649315068493151,1136
"0","7","0","1","0",1600,"0",50,"1","1","1","1","1","1","0",10.7095890410959,0.6,1137
"0","3","0","2","0",363.68,"1",62,"0","1","0","1","1","0","0",1.73424657534247,0.56986301369863,1139
"0","1","0","2","0",214.285714285714,"0",45,"0","1","1","0","0","1","0",2.61643835616438,0.849315068493151,1141
"0","1","0","1","0",1000,"0",40,"1","0","1","1","0","1","0",1.96164383561644,0.416438356164384,1146
"1","6","0","2","0",289.57,"0",60,"0","1","1","1","0","0","0",1.64109589041096,2.71780821917808,1147
"1","6","0","2","0",87.54,"1",45,"0","1","1","0","0","0","0",5.30684931506849,1.40547945205479,1151
"1","6","0","2","0",121.94,"1",45,"0","1","1","0","0","0","0",0.934246575342466,0.602739726027397,1152
"0","1","0","1","0",1568.61,"0",50,"1","0","1","1","0","0","0",24.5835616438356,1.96712328767123,1153
"0","6","0","2","0",260,"0",54,"0","1","1","1","1","0","0",3.64383561643836,0.561643835616438,1154
"0","2","0","2","0",1233.33333333333,"1",54,"0","1","1","1","0","1","0",13.2986301369863,1.67397260273973,1155
"0","4","0","1","0",500,"0",66,"1","1","1","1","1","1","0",14.7753424657534,0.331506849315069,1156
"0","2","0","2","0",139.285714285714,"1",90,"0","1","1","0","0","0","0",3.61917808219178,0.813698630136986,1157
"0","2","0","2","0",720,"1",72,"0","1","1","1","0","1","0",1.52054794520548,0.898630136986301,1158
"0","6","0","2","0",400,"1",59,"0","1","1","1","0","1","0",4.59452054794521,2.0958904109589,1165
"0","3","0","1","0",620.73,"1",51,"1","1","1","1","1","1","0",3.3041095890411,0.378082191780822,1166
"0","6","0","2","0",1070.66333333333,"1",70,"0","1","0","1","0","0","0",2.57808219178082,0.989041095890411,1167
"1","3","0","2","0",117.99,"0",54,"0","1","1","0","0","0","0",0.479452054794521,1.36438356164384,1168
"0","6","0","1","0",2922.55,"1",74,"1","1","1","1","1","1","0",10.3013698630137,0.786301369863014,1169
"0","3","0","2","0",366.666666666667,"0",72,"0","1","1","1","0","0","0",5.72328767123288,0.901369863013699,1170
"0","6","0","2","0",240,"1",58,"0","1","1","1","0","1","0",1.34520547945205,0.96986301369863,1171
"0","3","0","2","0",177.832666666667,"1",48,"0","1","0","0","0","0","0",0.375342465753425,1.36164383561644,1176
"0","7","0","2","0",200,"1",54,"0","1","1","1","0","0","0",0.391780821917808,1.16164383561644,1183
"0","7","0","2","0",166.666666666667,"0",45,"0","1","1","1","0","0","0",1.22739726027397,1.60821917808219,1186
"0","3","0","2","0",183.34,"0",55.5,"0","1","1","1","0","1","0",1.47671232876712,1.15890410958904,1191
"1","5","0","2","0",209.04,"0",72,"0","1","1","0","0","0","0",2.13698630136986,1.85205479452055,1192
"0","7","0","2","0",561.62,"1",55,"0","1","1","1","1","1","0",2.86301369863014,1.18630136986301,1195
"0","7","0","2","0",195.65,"0",40,"0","1","1","0","1","0","0",4.3013698630137,0.810958904109589,1196
"0","5","0","2","0",350,"1",66,"0","1","1","1","0","0","0",0.304109589041096,0.832876712328767,1197
"0","6","0","2","0",524.44,"0",70,"0","1","1","1","0","1","0",2.25205479452055,0.810958904109589,1198
"0","3","0","1","0",188.53,"1",45,"1","1","1","1","1","1","0",2.40547945205479,0.106849315068493,1200
"0","4","0","2","0",233.87,"0",84,"0","1","1","1","1","1","0",3.52328767123288,1.93424657534247,1201
"0","3","0","2","0",2077.52,"1",66,"0","1","1","1","0","1","0",0.580821917808219,0.671232876712329,1202
"1","3","0","2","0",122.29,"1",22,"0","1","1","0","0","0","0",4.32876712328767,1.2027397260274,1203
"1","3","0","2","0",348.38,"1",45,"0","1","1","0","0","0","0",0.663013698630137,1.94520547945205,1205
"0","1","0","2","0",133.33,"1",60,"0","1","1","1","0","0","0",2.63287671232877,0.657534246575342,1206
"0","2","0","2","0",1500,"0",66,"0","1","1","1","0","1","0",3.24657534246575,1.67671232876712,1207
"0","1","0","2","0",120,"0",66,"0","1","1","1","0","1","0",2.51506849315069,0.616438356164384,1208
"0","2","1","2","0",200,"0",50,"0","1","1","0","0","1","0",0.326027397260274,0.383561643835616,1209
"0","1","0","1","0",280.81,"0",60,"1","1","1","1","1","1","0",0.435616438356164,0.668493150684932,1211
"0","1","0","1","0",300,"1",62,"1","0","1","1","0","1","0",0.438356164383562,0.367123287671233,1212
"0","3","0","2","0",242.85,"1",60,"0","1","1","1","0","1","0",0.879452054794521,1.22191780821918,1215
"0","1","1","1","0",983.74,"1",60,"1","1","1","1","1","0","0",8.5945205479452,0.0794520547945206,1216
"0","5","0","2","0",144.866,"0",50,"0","1","1","1","0","1","0",0.345205479452055,0.405479452054795,1221
"1","3","0","2","0",156.77,"1",48,"0","1","1","0","0","0","0",0.980821917808219,1.51780821917808,1224
"0","3","0","2","0",286.23,"0",54,"0","1","1","1","1","1","0",1.73972602739726,0.665753424657534,1228
"0","7","0","2","0",286,"0",66,"0","1","1","1","1","0","0",1.44931506849315,0.378082191780822,1229
"0","1","0","2","0",243.333333333333,"1",48,"0","1","1","1","0","0","0",5.61643835616438,0.934246575342466,1230
"0","7","0","2","0",1244.65,"1",63,"0","1","1","1","0","0","0",3.16438356164384,2.24657534246575,1231
"0","1","0","2","0",183.32,"0",57,"0","1","1","1","0","1","0",0.150684931506849,0.375342465753425,1233
"0","3","0","2","0",300,"0",72,"0","1","1","1","0","0","0",0.257534246575342,0.353424657534247,1235
"0","3","0","1","0",314.78,"0",48,"1","1","1","1","1","1","0",0.194520547945205,0.906849315068493,1236
"0","2","0","1","0",975,"1",60,"1","0","1","1","0","1","0",3.32876712328767,1.55068493150685,1237
"1","3","0","2","0",197.27,"0",40,"0","1","1","0","0","0","0",5.78082191780822,1.4027397260274,1238
"1","1","0","2","0",242.93,"0",60,"0","1","1","0","0","0","0",0.0876712328767123,1.53698630136986,1239
"0","1","0","2","0",1798.55,"0",42,"0","1","1","0","0","0","0",4.15068493150685,1.05753424657534,1240
"0","2","0","2","0",700,"0",66,"0","1","1","1","0","1","0",4.52054794520548,1.32328767123288,1241
"0","3","0","2","0",348,"0",70,"0","1","1","1","0","0","0",1.95068493150685,1.20547945205479,1244
"0","3","0","1","0",173.33,"1",40,"1","0","1","0","1","0","0",2.4,1.15342465753425,1245
"0","5","0","2","0",363.33,"0",61,"0","1","1","1","0","0","0",10.186301369863,0.0684931506849315,1246
"0","5","0","1","0",273.16,"0",84,"1","1","1","0","1","0","0",6.58904109589041,1.63013698630137,1248
"1","3","0","2","0",160.2,"1",54,"0","1","1","0","0","0","0",0.745205479452055,0.898630136986301,1249
"0","4","0","2","0",366.66,"0",61,"0","1","1","1","0","0","0",11.8575342465753,0.6,1258
"0","2","0","1","0",666.66,"0",66,"1","1","1","1","0","1","0",6.43287671232877,0.843835616438356,1260
"1","3","0","2","0",430.05,"0",72,"0","1","1","1","0","0","0",0.405479452054795,0.726027397260274,1261
"0","2","0","2","0",2609.33,"0",48,"0","1","1","0","0","0","0",19.0876712328767,0.745205479452055,1262
"0","1","0","2","0",200,"0",65.5,"0","1","1","1","0","1","0",8.85205479452055,2.44657534246575,1263
"0","3","0","1","0",174.474285714286,"0",60,"1","0","1","1","0","1","0",7.7041095890411,0.912328767123288,1264
"0","6","0","2","0",300,"1",77,"0","1","1","1","0","1","0",0.328767123287671,2.59452054794521,1267
"0","2","0","1","0",1179.78,"0",66,"1","0","1","1","0","1","0",1.19452054794521,0.824657534246575,1270
"0","6","0","2","0",209.86,"1",43.5,"0","1","1","0","0","0","0",6.56712328767123,0.178082191780822,1271
"0","2","0","2","0",186.4,"1",60,"0","1","1","0","0","0","0",1.46301369863014,0.802739726027397,1272
"0","2","1","2","0",1500,"0",61,"0","1","1","1","0","1","0",1.06575342465753,0.515068493150685,1273
"0","2","0","1","0",188.28,"1",40,"1","0","1","1","0","0","0",12.1917808219178,0.156164383561644,1275
"0","2","0","2","0",400,"0",72,"0","1","1","1","0","0","0",6.61095890410959,1.01095890410959,1276
"0","6","0","1","0",453.85,"1",112,"1","1","1","1","1","1","0",0.638356164383562,0.136986301369863,1277
"0","6","0","1","0",226.666666666667,"0",77,"1","1","1","1","0","0","0",2.59178082191781,0.802739726027397,1278
"1","2","0","2","0",70.4,"1",48,"0","1","1","0","0","0","0",9.66575342465753,2.89315068493151,1280
"1","3","0","2","0",298.7,"0",42,"0","1","1","0","0","0","0",0.643835616438356,0.583561643835616,1281
"0","1","0","2","0",85.31,"0",56,"0","1","1","0","0","1","0",1.17808219178082,0.575342465753425,1282
"0","2","0","2","0",131.428571428571,"1",45,"0","1","1","1","0","0","0",10.9506849315068,1.03561643835616,1284
"0","3","0","2","0",314.05,"0",63,"0","1","1","1","0","1","0",1.15068493150685,1.14246575342466,1285
"0","3","0","2","0",401.902857142857,"0",69,"0","1","1","1","0","0","0",1.21095890410959,0.578082191780822,1286
"0","1","0","1","0",300,"0",60,"1","0","1","1","0","1","0",0.0712328767123288,1.0986301369863,1287
"1","3","0","2","0",264,"0",56,"0","1","1","0","0","0","0",4.21643835616438,0.917808219178082,1289
"0","5","0","2","0",850,"0",60,"0","1","1","1","0","0","0",31.358904109589,0.156164383561644,1290
"0","7","0","1","0",300,"0",60,"1","1","1","1","1","1","0",10.5342465753425,0.495890410958904,1291
"0","6","0","1","0",138.382,"0",36,"1","1","1","0","1","1","0",3.06027397260274,0.172602739726027,1292
"0","6","0","2","0",202.333333333333,"1",54,"0","1","1","0","0","0","0",4.54794520547945,0.638356164383562,1295
"0","2","0","1","0",1185.82,"1",60,"1","1","1","1","1","0","0",9.72328767123288,1.37534246575342,1298
"1","7","0","2","0",175.55,"0",54,"0","1","1","0","0","0","0",15.3835616438356,2.10958904109589,1300
"0","6","0","2","0",500,"0",70,"0","1","1","1","0","1","0",1.46027397260274,1.38904109589041,1301
"0","3","0","2","0",800,"0",66,"0","1","1","1","0","1","0",1.02191780821918,0.178082191780822,1302
"0","5","0","2","0",533.333333333333,"0",84,"0","1","1","1","0","0","0",0.942465753424658,0.468493150684932,1303
"0","5","0","1","0",297.61,"0",72.7416666666667,"1","1","1","1","0","1","0",1.73150684931507,0.158904109589041,1305
"0","5","0","1","0",605,"0",66,"1","1","1","1","1","0","0",4.75068493150685,1.74794520547945,1307
"0","6","0","2","0",1000,"1",72,"0","1","1","1","0","0","0",1.2958904109589,2.44109589041096,1309
"1","4","0","2","0",131.65,"0",50,"0","1","1","0","0","0","0",0.345205479452055,1,1310
"0","1","0","2","0",292.06,"0",70,"0","1","1","1","1","1","0",1.06027397260274,0.252054794520548,1311
"0","1","0","2","0",204,"0",72,"0","1","1","1","0","0","0",2.15342465753425,0.567123287671233,1315
"0","3","0","1","0",228.433333333333,"0",40,"1","0","1","0","0","1","0",0.961643835616438,0.243835616438356,1318
"0","1","0","2","0",374.866666666667,"0",49,"0","1","1","1","0","1","0",2.98356164383562,0.564383561643836,1319
"0","6","0","2","0",183.333333333333,"1",69,"0","1","1","1","0","0","0",7.28219178082192,0.526027397260274,1320
"0","3","0","2","0",266.66,"0",66,"0","1","1","1","0","0","0",1.24657534246575,1.4958904109589,1324
"0","1","0","1","0",174.5,"1",63,"1","1","1","1","0","1","0",2.5041095890411,0.208219178082192,1325
"0","3","0","2","0",433.33,"0",55,"0","1","1","1","0","0","0",7.16712328767123,0.627397260273973,1327
"0","5","0","2","0",483.33,"0",60,"0","1","1","1","0","0","0",1.15890410958904,0.0328767123287671,1328
"1","3","0","2","0",222.21,"0",48,"0","1","1","0","0","0","0",6.28767123287671,2.49315068493151,1329
"0","1","0","1","0",390,"0",60,"1","1","1","1","1","1","0",0.487671232876712,1.03013698630137,1330
"1","1","0","2","0",104.52,"0",48,"0","1","1","0","0","0","0",0.213698630136986,0.73972602739726,1333
"1","1","0","2","0",261.03,"0",63,"0","1","1","0","0","0","0",11.5917808219178,1.45205479452055,1336
"0","3","0","2","0",312.49,"1",50,"0","1","1","1","0","0","0",2.57260273972603,0.495890410958904,1337
"0","2","0","2","0",338.76,"0",60,"0","1","1","1","0","1","0",0.446575342465753,0.756164383561644,1339
"0","1","0","2","0",278.54,"0",60,"0","1","1","1","0","0","0",4.52328767123288,0.635616438356164,1340
"1","3","0","2","0",148.57,"0",48,"0","1","1","0","0","0","0",0.920547945205479,1.48493150684931,1341
"1","3","0","2","0",104.64,"1",48,"0","1","1","0","0","0","0",2.29315068493151,0.263013698630137,1343
"1","4","0","2","0",94.05,"0",57,"0","1","1","0","0","0","0",0.26027397260274,0.553424657534247,1344
"0","3","0","1","0",591.45,"1",60,"1","1","1","1","1","1","0",4.11780821917808,0.471232876712329,1350
"0","3","0","2","0",316.66,"0",66,"0","1","1","1","0","1","0",5.00821917808219,1.03287671232877,1351
"0","2","0","2","0",186.66,"0",84,"0","1","1","1","0","0","0",8.75616438356164,1.01369863013699,1352
"0","2","0","1","0",1000,"0",78,"1","0","1","0","0","0","0",1.83835616438356,1.68219178082192,1353
"0","1","0","1","0",602,"0",42,"1","1","1","1","1","1","0",4.60821917808219,0.443835616438356,1357
"0","1","0","2","0",562.66,"0",60,"0","1","1","1","0","1","0",6.12328767123288,1.68767123287671,1358
