"estandarizados_duracion_convenio.id","estandarizados_duracion_convenio.antig_anos","estandarizados_duracion_convenio.horas","estandarizados_duracion_convenio.sueldo_diario_integrado","estandarizados_duracion_convenio.tipo_de_abogado","estandarizados_duracion_convenio.trab_base","estandarizados_duracion_convenio.gen","estandarizados_duracion_convenio.reinstalacion_t","estandarizados_duracion_convenio.indem_const_t","estandarizados_duracion_convenio.sal_caidos_t","estandarizados_duracion_convenio.rec_hr_extra","estandarizados_duracion_convenio.rec_20_d_ias_t","estandarizados_duracion_convenio.sarimssinfo","estandarizados_duracion_convenio.cod_imss","estandarizados_duracion_convenio.y"
161,-0.570687237872509,-0.815272864956907,-0.648351464452035,"0","0","1","0","1","1","0","0","1","1",1.29315068493151
167,-0.097327612161501,-0.658472423244824,0.43747765600665,"0","1","0","0","1","1","1","0","1","1",1.13424657534247
168,-0.784680125661552,-2.22647684036565,-0.409724862532468,"0","0","1","0","1","0","0","0","1","1",0.619178082191781
172,-0.536963430341284,-0.188071098108577,-0.447659303661086,"0","0","0","0","1","1","1","0","0","1",1.72054794520548
173,-0.591534682528175,-1.28567419009315,0.170880726161583,"0","0","0","0","1","1","1","0","1","1",0.30958904109589
179,0.843260037891201,-0.658472423244824,2.3341870676238,"0","1","0","1","0","1","1","0","1","1",0.361643835616438
180,0.984900029522344,-0.815272864956907,-0.210682849930614,"0","0","0","0","1","1","0","0","0","1",0.652054794520548
181,-0.0586985235348254,-0.580072202388783,-0.495077355071857,"0","0","1","1","0","1","1","0","1","1",0.304109589041096
184,0.173689168362159,-0.266471318964618,-0.276271498641993,"0","0","0","1","0","1","1","0","1","1",1.73698630136986
186,1.3515697914073,-0.854472975384927,-0.321223811379404,"0","1","0","1","1","1","0","1","0","1",0.252054794520548
187,-0.677990261835496,-0.344871539820659,-0.464521162742756,"0","0","0","0","1","1","0","0","0","1",0.208219178082192
189,2.90163861756977,0.595931110451835,-0.10624933350353,"0","0","1","1","1","1","1","1","1","1",0.282191780821918
195,0.689970003658362,1.06633243558808,0.492830328020158,"0","0","0","1","1","1","0","1","1","1",1.15342465753425
196,-0.208922757083008,-1.28567419009315,-0.257987098017999,"0","0","1","1","0","1","0","0","0","1",1.55342465753425
198,0.182886570416129,-0.344871539820659,-0.542495406482629,"0","0","0","0","1","1","1","0","1","1",1.28493150684932
201,0.340468725607488,-0.658472423244824,0.182147255176782,"1","0","0","0","1","1","0","0","0","1",1.54520547945205
202,0.860428521725279,0.595931110451835,0.121357313268173,"0","0","0","1","0","1","1","0","0","1",1.55068493150685
203,-0.704969307860476,0.595931110451835,-0.612313745379849,"0","0","1","0","1","1","1","0","0","1",1.26027397260274
205,-0.586016241295793,-0.344871539820659,-0.536172999627859,"0","0","0","1","0","1","1","0","1","1",0.69041095890411
206,-0.653463856358242,1.06633243558808,0.959879167195693,"0","0","0","1","0","1","1","0","1","1",0.457534246575342
207,-0.467063174731109,-0.580072202388783,-0.460462177541994,"0","0","1","0","1","1","1","0","1","1",0.243835616438356
208,-0.45847893281407,-0.344871539820659,-0.66262113672325,"0","0","0","0","1","1","1","0","0","1",0.956164383561644
212,-0.330941624332348,0.125529785315588,0.311029518911259,"0","1","1","0","1","1","1","0","1","1",0.978082191780822
213,-0.681669222657084,-0.932873196240969,-0.349369902215467,"0","0","1","0","1","1","1","0","1","1",0.649315068493151
219,-0.482392178154393,-0.344871539820659,-0.536172999627859,"0","0","0","1","0","1","1","0","1","1",0.673972602739726
220,-0.549226633079911,0.595931110451835,-0.589116834629699,"0","0","0","0","1","1","1","0","0","1",1.15068493150685
222,1.30680910141131,0.125529785315588,-0.178893788264832,"0","0","0","1","1","1","1","1","0","1",1.70684931506849
224,-0.624032169785537,-0.266471318964618,-0.447659303661086,"0","0","1","1","1","1","1","1","1","1",1.06027397260274
225,-0.486071138975981,0.360730447883712,-0.295921539146617,"0","0","0","0","1","1","1","0","0","1",0.408219178082192
226,-0.663887578686075,-0.462471871104721,-0.343984476056575,"0","0","1","0","1","1","1","0","1","1",0.394520547945205
229,-0.674924461150839,0.125529785315588,-0.301882665609685,"0","0","0","0","1","1","1","0","0","1",0.254794520547945
230,-0.576205679104891,0.125529785315588,-0.303237467078564,"0","0","1","0","1","1","1","0","0","1",0.10958904109589
231,-0.278823012693183,0.125529785315588,0.120988807268638,"0","0","0","0","1","1","1","0","0","1",0.89041095890411
234,3.69445467462201,-0.462471871104721,-0.5598883477401,"0","0","0","0","1","1","1","0","0","0",0.0958904109589041
235,-0.744211556624083,0.595931110451835,-0.108468498309555,"0","0","0","1","1","1","1","1","1","0",0.695890410958904
