"data.probas.tipo_de_abogado","data.probas.giro_empresa","data.probas.trab_base","data.probas.acci_on_principal","data.probas.causa","data.probas.sueldo_diario_integrado","data.probas.gen","data.probas.horas","data.probas.reinstalacion_t","data.probas.indem_const_t","data.probas.sal_caidos_t","data.probas.rec_hr_extra","data.probas.rec_20_d_ias_t","data.probas.sarimssinfo","data.probas.modo_de_termino","data.probas.cod_imss","data.probas.antig_anos","data.probas.id"
"0","1","0","1","0",300,"0",60,"1","0","1","1","0","1","1","0",0.0712328767123288,1287
"0","2","0","1","0",302.8,"0",50,"1","1","1","0","1","1","2","0",1.49315068493151,1288
"1","3","0","2","0",264,"0",56,"0","1","1","0","0","0","1","0",4.21643835616438,1289
"0","5","0","2","0",850,"0",60,"0","1","1","1","0","0","1","0",31.358904109589,1290
"0","7","0","1","0",300,"0",60,"1","1","1","1","1","1","1","0",10.5342465753425,1291
"0","6","0","1","0",138.382,"0",36,"1","1","1","0","1","1","1","0",3.06027397260274,1292
"0","7","0","1","0",371.428571428571,"0",60,"1","0","1","0","0","0","3","0",1.85205479452055,1293
"0","6","0","2","0",202.333333333333,"1",54,"0","1","1","0","0","0","1","0",4.54794520547945,1295
"0","7","0","1","0",553.33,"0",77,"1","0","1","1","0","1","2","0",13.186301369863,1297
"0","2","0","1","0",1185.82,"1",60,"1","1","1","1","1","0","1","0",9.72328767123288,1298
"0","2","0","1","0",313.23,"0",50,"1","1","0","1","1","1","2","0",8.44383561643836,1299
"1","7","0","2","0",175.55,"0",54,"0","1","1","0","0","0","1","0",15.3835616438356,1300
"0","6","0","2","0",500,"0",70,"0","1","1","1","0","1","1","0",1.46027397260274,1301
"0","3","0","2","0",800,"0",66,"0","1","1","1","0","1","1","0",1.02191780821918,1302
"0","5","0","2","0",533.333333333333,"0",84,"0","1","1","1","0","0","1","0",0.942465753424658,1303
"0","5","0","2","0",207,"0",78,"0","1","1","1","0","1","2","0",2.37534246575342,1304
"0","5","0","1","0",297.61,"0",72.7416666666667,"1","1","1","1","0","1","1","0",1.73150684931507,1305
"0","2","0","2","0",165.45,"0",54,"0","1","1","1","0","1","2","0",10.1671232876712,1306
"0","5","0","1","0",605,"0",66,"1","1","1","1","1","0","1","0",4.75068493150685,1307
"0","6","0","2","0",1000,"1",72,"0","1","1","1","0","0","1","0",1.2958904109589,1309
"1","4","0","2","0",131.65,"0",50,"0","1","1","0","0","0","1","0",0.345205479452055,1310
"0","1","0","2","0",292.06,"0",70,"0","1","1","1","1","1","1","0",1.06027397260274,1311
"0","5","0","2","0",185.714285714286,"0",84,"0","1","1","1","0","0","2","0",1.38630136986301,1312
"1","3","0","1","0",570.86,"1",47.5,"1","1","1","0","0","0","2","0",5,1313
"0","2","1","1","0",983.333333333333,"1",61,"1","1","1","1","1","1","2","0",0.728767123287671,1314
"0","1","0","2","0",204,"0",72,"0","1","1","1","0","0","1","0",2.15342465753425,1315
"0","7","0","2","0",300,"0",72,"0","1","1","1","0","0","3","0",2.61095890410959,1316
"0","1","0","2","0",848.8,"0",60.6666666666667,"0","1","1","1","0","1","2","0",1.74794520547945,1317
"0","3","0","1","0",228.433333333333,"0",40,"1","0","1","0","0","1","1","0",0.961643835616438,1318
"0","1","0","2","0",374.866666666667,"0",49,"0","1","1","1","0","1","1","0",2.98356164383562,1319
"0","6","0","2","0",183.333333333333,"1",69,"0","1","1","1","0","0","1","0",7.28219178082192,1320
"0","3","0","2","0",266.66,"0",66,"0","1","1","1","0","0","1","0",1.24657534246575,1324
"0","1","0","1","0",174.5,"1",63,"1","1","1","1","0","1","1","0",2.5041095890411,1325
"0","3","0","2","0",433.33,"0",55,"0","1","1","1","0","0","1","0",7.16712328767123,1327
"0","5","0","2","0",483.33,"0",60,"0","1","1","1","0","0","1","0",1.15890410958904,1328
"1","3","0","2","0",222.21,"0",48,"0","1","1","0","0","0","1","0",6.28767123287671,1329
"0","1","0","1","0",390,"0",60,"1","1","1","1","1","1","1","0",0.487671232876712,1330
"1","3","0","2","0",142.58,"1",42,"0","1","1","0","0","0","2","0",7.44657534246575,1331
"1","1","0","2","0",104.52,"0",48,"0","1","1","0","0","0","1","0",0.213698630136986,1333
"1","1","0","2","0",216.44,"0",72,"0","1","1","0","0","0","2","0",0.572602739726027,1334
"1","1","0","2","0",261.03,"0",63,"0","1","1","0","0","0","1","0",11.5917808219178,1336
"0","3","0","2","0",312.49,"1",50,"0","1","1","1","0","0","1","0",2.57260273972603,1337
"0","1","0","1","0",1067.36,"0",66,"1","1","1","1","1","1","2","0",0.723287671232877,1338
"0","2","0","2","0",338.76,"0",60,"0","1","1","1","0","1","1","0",0.446575342465753,1339
"0","1","0","2","0",278.54,"0",60,"0","1","1","1","0","0","1","0",4.52328767123288,1340
"1","3","0","2","0",148.57,"0",48,"0","1","1","0","0","0","1","0",0.920547945205479,1341
"1","1","0","2","0",139.53,"1",57,"0","1","1","0","0","0","2","0",2.12328767123288,1342
"1","3","0","2","0",104.64,"1",48,"0","1","1","0","0","0","1","0",2.29315068493151,1343
"1","4","0","2","0",94.05,"0",57,"0","1","1","0","0","0","1","0",0.26027397260274,1344
"0","6","0","2","0",171.42,"1",42,"0","1","1","0","0","1","2","0",0.802739726027397,1345
"0","1","0","1","0",1198.8,"1",72,"1","1","1","1","0","1","2","0",1.72328767123288,1346
"0","1","0","2","0",400,"0",60,"0","1","1","1","0","1","2","0",1.66301369863014,1347
"0","1","0","2","0",364.36,"0",72,"0","1","1","1","0","1","2","0",2.32602739726027,1348
"0","3","0","1","0",591.45,"1",60,"1","1","1","1","1","1","1","0",4.11780821917808,1350
"0","3","0","2","0",316.66,"0",66,"0","1","1","1","0","1","1","0",5.00821917808219,1351
"0","2","0","2","0",186.66,"0",84,"0","1","1","1","0","0","1","0",8.75616438356164,1352
"0","2","0","1","0",1000,"0",78,"1","0","1","0","0","0","1","0",1.83835616438356,1353
"0","1","0","1","0",602,"0",42,"1","1","1","1","1","1","1","0",4.60821917808219,1357
"0","1","0","2","0",562.66,"0",60,"0","1","1","1","0","1","1","0",6.12328767123288,1358
"0","5","0","2","0",233.33,"0",60,"0","1","1","1","0","1","1","0",20.2493150684931,1359
"0","5","0","1","0",446.33,"0",72,"1","1","1","1","1","0","1","0",4.46027397260274,1360
"0","1","0","2","0",457.14,"1",66,"0","1","1","1","0","0","2","0",1.94794520547945,1361
"0","3","0","2","0",144.47,"1",48,"0","1","1","0","0","0","1","0",1.25205479452055,1362
"0","1","0","2","0",153.84,"0",48,"0","1","1","0","0","0","1","0",0.980821917808219,1363
"0","3","1","2","0",250,"1",52.5,"0","1","1","1","0","0","1","0",0.879452054794521,1364
"0","2","0","2","0",428.8,"0",50,"0","1","1","0","0","0","2","0",2.69315068493151,1365
"0","6","0","2","0",700,"1",55,"0","1","1","1","1","1","2","0",0.334246575342466,1366
"0","2","0","1","0",628.16,"1",52.5,"1","1","1","0","0","0","1","0",0.778082191780822,1367
"0","7","0","1","0",1508.19,"0",60,"1","0","1","1","0","1","1","0",0.8,1368
"0","2","0","1","0",714.8,"1",66,"1","1","1","1","1","1","1","0",1.03835616438356,1369
"0","1","0","1","0",285.714285714286,"0",51,"1","1","1","1","1","1","1","0",1.90958904109589,1370
"0","10","0","2","0",83.33,"1",24,"0","1","1","0","1","0","1","0",1.04383561643836,1371
"0","3","0","2","0",247.45,"0",63,"0","1","1","1","0","0","1","0",2.26849315068493,1372
"0","2","0","1","0",1000,"0",60,"1","1","1","1","1","1","1","0",14.4575342465753,1373
"0","10","0","1","0",669.82,"1",72,"1","1","1","1","1","0","1","0",3.25205479452055,1374
"0","10","0","1","0",669.82,"1",72,"1","1","1","1","1","0","1","0",2.83287671232877,1375
"0","2","0","1","0",1801.13,"0",60,"1","1","1","1","0","1","1","0",10.841095890411,1376
"0","3","0","2","0",284.27,"0",81,"0","1","1","1","0","0","1","0",1.77534246575342,1377
"0","1","0","2","0",285.71,"0",59.5,"0","1","1","1","0","1","1","0",2.29315068493151,1378
"0","3","0","1","0",238.53,"0",60,"1","1","1","1","0","1","2","0",0.0684931506849315,1379
"0","2","0","1","0",2551.06,"0",66,"1","1","1","1","1","1","2","0",3.38082191780822,1380
"0","1","0","1","0",233.33,"0",54,"1","0","1","0","0","0","2","0",0.435616438356164,1381
"0","2","0","1","0",1000,"1",66,"1","1","1","1","1","1","1","0",1.08493150684932,1382
"0","3","0","1","0",488.82,"0",64,"1","1","1","1","1","0","1","0",1.08493150684932,1383
"0","4","0","1","0",320,"0",63,"1","1","1","1","1","0","1","0",4.52054794520548,1384
"0","4","0","1","0",320,"0",63,"1","1","1","1","1","0","1","0",3.95890410958904,1385
"1","1","0","2","0",174.29,"0",60,"0","1","1","1","0","1","1","0",0.156164383561644,1386
"0","3","0","2","0",225.12,"1",72,"0","1","1","1","0","0","3","0",4.32328767123288,1387
"0","5","0","2","0",150,"1",54,"0","1","1","0","0","1","1","0",1.68767123287671,1388
"0","4","0","2","0",214.33,"0",126,"0","1","1","1","0","0","1","0",15.6164383561644,1389
"0","1","0","2","0",447.5,"1",61,"0","1","1","1","1","1","1","0",1.92054794520548,1390
"0","2","0","1","0",535.52,"0",54.5,"1","1","1","1","0","1","1","0",5.28767123287671,1392
"0","5","0","2","0",1121.29,"0",90,"0","1","1","1","0","0","3","0",5.41917808219178,1393
"0","2","0","2","0",269,"1",60,"0","1","1","1","0","1","1","0",6.79178082191781,1394
"0","4","0","2","0",171.42,"0",45,"0","1","1","0","0","0","1","0",0.010958904109589,1395
"0","1","0","1","0",400,"0",66,"1","1","1","1","1","1","2","0",13.241095890411,1398
"0","3","0","2","0",142.85,"0",66,"0","1","1","1","0","1","1","0",5.27945205479452,1399
"0","1","0","1","0",957,"0",60,"1","0","1","1","0","1","1","0",9.13972602739726,1400
"0","5","0","2","0",285.71,"0",84,"0","1","1","1","0","0","2","0",1.56164383561644,1401
"0","1","0","1","0",320,"0",60,"1","1","1","1","1","0","1","0",0.780821917808219,1402
"0","3","1","2","0",740.35,"1",45,"0","1","1","0","0","0","3","0",2.01643835616438,1403
"0","3","0","1","0",445.21,"1",64,"1","1","1","1","1","0","1","0",0.827397260273973,1406
"0","1","0","2","0",360,"0",66,"0","1","1","1","0","0","1","0",12.5095890410959,1407
"0","2","0","1","0",500,"0",60,"1","1","1","1","1","1","1","0",7.33972602739726,1408
"0","1","0","2","0",198.73,"0",66,"0","1","1","1","1","1","1","0",2.51232876712329,1409
"1","1","0","2","0",122.43,"0",50,"0","1","1","0","0","0","1","0",5.54520547945206,1410
"0","1","0","2","0",131.26,"1",47.5,"0","1","1","0","0","1","1","0",0.704109589041096,1411
"0","8","0","2","0",185,"1",56,"0","1","1","0","0","0","1","0",0.473972602739726,1414
"1","7","0","2","0",79.6,"0",75,"0","1","1","0","0","0","1","0",0.473972602739726,1415
"1","7","0","2","0",79.6,"0",42,"0","1","1","0","0","0","2","0",0.419178082191781,1416
"0","5","0","2","0",220,"0",54,"0","1","1","0","0","1","1","0",10.1698630136986,1418
"0","9","0","2","0",1309.43,"0",45,"0","1","1","0","0","0","1","0",5.7013698630137,1419
"0","8","0","2","0",413.33,"0",60,"0","1","1","1","0","0","1","0",0.991780821917808,1420
"0","1","0","1","0",850,"0",66,"1","1","1","1","0","1","2","0",3.44383561643836,1422
"0","3","0","2","0",560,"1",66,"0","1","1","1","0","1","2","0",0.156164383561644,1423
"0","7","0","1","0",2533.33,"1",60,"1","1","1","1","0","1","1","0",0.213698630136986,1424
"0","5","0","1","0",142.85,"0",69,"1","1","1","1","0","1","2","0",0.936986301369863,1426
"0","2","1","2","0",200,"1",57,"0","1","1","1","0","1","2","0",7.85753424657534,1427
"0","2","0","2","0",60,"0",54,"0","1","1","1","0","0","2","0",28.2219178082192,1429
"0","2","0","2","0",266.66,"0",72,"0","1","1","1","0","0","1","0",26.6109589041096,1430
"0","7","0","2","0",650,"0",72,"0","1","1","1","1","0","1","0",1.71780821917808,1431
"0","7","0","2","0",133.33,"0",78,"0","1","1","0","0","1","1","0",4.70958904109589,1432
"0","7","0","2","0",1333.33,"1",72,"0","1","1","1","0","0","2","0",1.24931506849315,1434
"0","7","0","1","0",366.09,"1",48,"1","1","1","1","1","1","1","0",5.80821917808219,1436
"0","3","0","1","0",220,"1",42,"1","0","1","0","1","0","1","0",0.446575342465753,1437
"0","3","0","1","0",259.94,"0",77,"1","0","1","1","1","0","1","0",3.09315068493151,1438
"0","9","0","2","0",96.64,"1",78,"0","1","1","1","0","0","1","0",0.249315068493151,1439
"0","11","0","2","0",366.66,"0",72,"0","1","1","1","0","0","1","0",1.01369863013699,1440
"0","7","0","1","0",497.83,"0",61,"1","1","1","0","1","0","1","0",4.41369863013699,1441
"0","5","0","2","0",211,"0",96,"0","1","1","1","0","0","1","0",1.82739726027397,1443
"0","7","0","2","0",166.67,"1",54,"0","1","1","1","0","0","1","0",0.0712328767123288,1446
"0","8","0","1","0",1000,"0",60,"1","1","1","1","1","1","2","0",0.887671232876712,1447
"0","2","0","2","0",400,"0",50,"0","1","1","0","0","1","1","0",15.8547945205479,1448
"0","3","0","1","0",150,"0",63,"0","1","1","1","0","0","1","0",4.33698630136986,1449
"0","9","0","2","0",282.14,"0",72,"0","1","1","1","0","1","2","0",0.194520547945205,1452
"0","7","0","1","0",3333.33,"0",50,"1","1","1","1","1","0","1","0",2.33424657534247,1453
"0","6","0","2","0",190,"0",54,"0","1","1","0","0","0","1","0",3.95616438356164,1454
"1","2","0","2","0",419.71,"0",52.5,"0","1","1","0","0","0","2","0",8.01643835616438,1455
"1","1","0","2","0",279.63,"0",140,"0","1","1","0","0","0","3","0",0.663013698630137,1456
"0","6","0","2","0",191.86,"1",60,"0","1","1","1","0","0","2","0",1.15068493150685,1457
"1","3","0","2","0",458.23,"0",47.5,"0","1","1","0","0","0","1","0",0.123287671232877,1458
"0","1","0","2","0",73.33,"0",70,"0","1","1","1","0","1","1","0",9.55342465753425,1459
"0","5","0","2","0",613.33,"0",66,"0","1","1","1","0","1","1","0",6.17534246575342,1460
"0","6","0","1","0",1866.66,"0",60,"0","1","1","1","1","1","2","0",10.1506849315068,1461
"0","7","0","1","0",250,"1",57,"1","1","1","1","0","1","2","0",0.419178082191781,1462
"1","8","0","2","0",74.64,"1",27,"0","1","1","0","0","0","1","0",0.0356164383561644,1464
"0","2","1","2","0",333.33,"0",89,"0","1","1","1","1","0","1","0",9.58356164383562,1465
"0","3","0","2","0",170.24,"1",60,"0","1","1","1","0","0","1","0",1.01643835616438,1469
"0","4","0","1","0",152.31,"1",50,"1","1","1","1","1","0","1","0",3.57808219178082,1470
"0","5","0","1","0",571.42,"0",39,"1","0","1","0","0","1","2","0",0.536986301369863,1471
"0","2","1","2","0",600,"0",55,"0","1","1","1","0","0","1","0",7.55616438356164,1474
"0","3","0","2","0",171.42,"1",54,"0","1","1","1","0","0","1","0",0.66027397260274,1475
"0","3","0","2","0",1460.85,"1",63,"0","1","1","1","0","1","1","0",0.580821917808219,1476
"0","2","0","2","0",183.33,"0",60,"0","1","1","1","0","0","3","0",3.16712328767123,1477
"0","2","0","1","0",2987,"0",66,"1","1","1","0","1","1","2","0",16.0904109589041,1478
"0","3","0","2","0",114.11,"1",60,"0","1","1","0","0","0","1","0",1.24657534246575,1479
"0","2","0","1","0",666.67,"0",47.5,"1","1","1","0","1","1","2","0",0.827397260273973,1480
"0","1","0","2","0",339.180952380952,"1",52.5,"0","1","1","1","1","1","1","0",4.0027397260274,1481
"0","1","0","2","0",184.63,"0",84,"0","1","1","1","0","0","1","0",0.158904109589041,1482
"0","1","0","2","0",181.7,"0",84,"0","1","1","1","0","0","1","0",0.235616438356164,1483
"0","1","0","2","0",252.78,"0",84,"0","1","1","1","0","0","1","0",0.857534246575342,1484
"0","2","0","2","0",287.69,"0",69,"0","1","1","0","0","0","1","0",2.40821917808219,1485
"0","3","0","2","0",276.66,"1",60,"0","1","1","1","0","1","1","0",2.85753424657534,1486
"0","6","0","2","0",244.5,"0",50,"0","1","1","1","1","0","1","0",4.01643835616438,1487
"0","2","0","1","0",233.33,"1",40,"1","1","1","0","1","1","1","0",0.810958904109589,1488
"0","1","0","1","0",596.62,"0",60,"1","1","1","1","1","1","1","0",3.91232876712329,1489
"0","1","0","2","0",274.21,"0",54,"0","1","1","1","0","1","1","0",17.013698630137,1490
"0","5","0","2","0",500,"0",66,"0","1","1","1","0","0","1","0",0.564383561643836,1491
"0","2","0","2","0",333.33,"0",55,"0","1","1","1","0","0","1","0",10.0493150684932,1492
"0","1","0","1","0",383.333333333333,"1",60,"1","1","1","1","1","1","1","0",0.775342465753425,1493
"0","3","0","2","0",171.7,"0",65,"0","1","1","1","0","0","2","0",0.463013698630137,1494
"0","3","0","2","0",200,"0",50,"0","1","0","1","0","0","1","0",1.46575342465753,1495
"0","1","0","2","0",100,"0",72,"0","1","1","1","0","0","1","0",3.41917808219178,1496
"0","5","0","1","0",400,"0",108,"1","0","0","1","1","1","1","0",11.5753424657534,1497
"0","11","0","1","0",580.13,"0",72,"1","1","1","1","1","1","1","0",10.186301369863,1498
"1","2","0","2","0",156.78,"0",60,"0","1","1","0","0","0","1","0",0.887671232876712,1499
"0","1","0","2","0",286.66,"0",45,"0","1","1","1","0","1","1","0",1.45479452054795,1500
"0","3","0","2","0",133.33,"1",60,"0","1","1","1","0","0","1","0",0.0849315068493151,1501
"0","3","0","2","0",100,"0",60,"0","1","1","1","0","0","1","0",0.142465753424658,1502
"0","2","0","2","0",195.66,"0",60,"0","1","1","1","1","1","2","0",2.41643835616438,1503
"0","1","0","1","0",760.17,"1",62.5,"1","0","1","1","1","1","1","0",4.96438356164384,1504
"0","6","1","2","0",207,"1",40,"0","1","1","1","0","1","1","0",0.106849315068493,1505
"0","1","0","1","0",433.333333333333,"0",35,"1","0","1","1","0","1","1","0",0.90958904109589,1506
"0","7","0","2","0",216.666666666667,"1",48,"0","1","1","0","0","1","2","0",0.287671232876712,1507
"0","2","0","2","1",1195.21,"0",67.5,"0","1","1","1","0","1","1","0",1.04657534246575,1508
"0","2","0","2","0",150,"0",49,"0","1","1","0","0","0","2","0",0.0794520547945206,1509
"0","3","0","2","0",400,"0",60,"0","1","1","1","0","0","1","0",0.178082191780822,1510
"0","1","0","2","0",233.333333333333,"1",50,"0","1","1","0","0","1","1","0",3.3013698630137,1511
"0","7","0","1","0",3121.01,"0",60,"1","1","1","1","1","1","2","0",10.1452054794521,1512
"0","2","0","2","0",266.666666666667,"0",48,"0","1","1","0","0","1","3","0",1.8986301369863,1513
"0","7","0","2","0",250,"1",60,"0","1","1","1","0","0","1","0",0.0602739726027397,1514
"0","4","0","2","0",1066,"0",50,"0","1","1","0","0","1","1","0",0.536986301369863,1515
"0","3","0","2","0",215.93,"1",45,"0","1","1","0","0","1","1","0",2.24931506849315,1516
"0","5","0","2","0",673.33,"0",55,"0","1","1","1","1","0","1","0",3.20547945205479,1519
"0","1","0","2","0",500,"1",66,"0","1","1","1","0","1","2","0",0.421917808219178,1521
"0","3","0","2","0",500,"1",66,"0","1","1","1","0","1","1","0",1.56438356164384,1522
"0","7","0","2","0",147.714285714286,"0",60,"0","1","1","1","0","0","2","0",18.1013698630137,1523
"0","7","0","2","0",800,"0",60,"0","1","1","1","0","1","1","0",1.08219178082192,1524
"0","1","0","1","0",418.15,"1",54,"1","1","1","1","1","1","1","0",1.02191780821918,1525
"0","1","0","2","0",130.87,"0",40,"0","1","1","0","0","1","1","0",2.76712328767123,1526
"0","3","0","2","0",260,"1",60,"0","1","1","1","0","1","1","0",0.323287671232877,1527
"0","1","0","2","0",190.8,"1",60,"0","1","1","1","0","0","1","0",0.438356164383562,1528
"0","3","0","2","0",733.34,"0",50,"0","1","1","0","0","0","1","0",1.28219178082192,1529
"0","2","0","2","0",400,"0",36,"0","1","1","0","0","0","1","0",4.19452054794521,1530
"1","1","0","2","0",122,"0",50,"0","1","1","1","0","0","1","0",1.21917808219178,1531
"0","1","0","2","0",666.666666666667,"1",60,"0","1","1","0","0","0","2","0",0.00273972602739726,1532
"0","1","0","2","0",450,"0",60,"0","1","1","1","0","0","1","0",1.11232876712329,1533
"0","2","0","1","0",124.262857142857,"0",63,"1","1","1","1","1","0","1","0",13.5424657534247,1534
"0","2","0","1","0",85.7142857142857,"0",63,"1","1","1","1","1","0","1","0",19.2739726027397,1536
"0","2","0","1","0",295.362857142857,"0",63,"1","1","1","1","1","0","1","0",14.5178082191781,1537
"0","1","0","1","0",260,"1",55,"1","1","1","1","1","1","1","0",9.09041095890411,1539
"0","1","0","1","0",920.57,"0",72,"1","1","1","1","1","1","1","0",8.23287671232877,1540
"0","1","0","1","0",550,"1",60,"1","0","1","1","0","0","1","0",1.34246575342466,1541
"0","3","0","2","0",161.666666666667,"0",50,"0","1","1","1","0","1","2","0",5.11780821917808,1542
"0","2","0","2","0",150,"0",60,"0","1","1","1","0","0","1","0",0.884931506849315,1544
"0","7","0","2","0",400,"0",60,"0","1","1","1","0","1","1","0",15.0465753424658,1545
"0","1","0","2","0",165,"0",114,"0","1","1","1","0","1","1","0",2.18904109589041,1546
"0","3","0","2","0",299.96,"0",45,"0","1","1","0","1","1","1","0",1.2958904109589,1547
"0","1","0","1","0",307.95,"0",36,"1","1","1","0","1","1","2","0",0.498630136986301,1548
"0","7","0","1","0",690.58,"0",66,"1","1","1","1","1","0","1","0",5.2027397260274,1549
"0","7","0","2","0",300,"0",60,"0","1","1","1","0","0","3","0",2.16164383561644,1550
"0","1","0","2","0",141.32,"1",54,"0","1","1","1","0","1","1","0",0.671232876712329,1551
"0","3","0","2","0",146.66,"0",55,"0","1","1","0","0","0","1","0",0.810958904109589,1552
"0","1","0","2","0",400,"1",62,"0","1","1","1","0","0","2","0",3.86575342465753,1553
"0","1","0","2","0",119.44,"0",54,"0","1","1","0","0","0","1","0",46.2493150684932,1554
"0","1","0","1","0",317.06,"1",72,"1","0","1","1","0","1","2","0",3.15890410958904,1555
"0","2","0","2","0",327.61,"0",55,"0","1","1","1","0","0","2","0",6.63013698630137,1556
"0","1","0","1","0",326.51,"0",60,"1","1","1","1","1","1","1","0",2.3041095890411,1557
"0","2","0","1","0",385.472857142857,"1",66,"1","0","1","1","0","1","1","0",0.238356164383562,1558
"0","2","0","2","0",765.82,"0",66,"0","1","1","1","0","0","2","0",1.03287671232877,1559
"0","4","0","2","0",279.866666666667,"0",72,"0","1","1","1","0","0","2","0",1.7013698630137,1560
"0","2","0","2","0",250,"0",60,"0","1","1","1","0","1","2","0",2.66027397260274,1561
"1","1","0","2","0",118.79,"0",48,"0","1","1","0","0","0","2","0",3.36986301369863,1562
"0","7","0","1","0",157.142857142857,"0",36,"1","1","0","0","1","1","2","0",17.6109589041096,1565
"1","3","0","2","0",135.87,"0",49,"0","1","1","0","0","0","1","0",0.523287671232877,1566
"1","3","0","2","0",976.79,"1",78,"0","1","1","0","0","0","1","0",1.0986301369863,1567
"0","7","0","2","0",200,"0",50,"1","1","1","0","1","1","1","0",3.01369863013699,1568
"0","1","0","2","0",106.666666666667,"0",48,"0","1","1","0","0","1","2","0",3.14246575342466,1569
"0","1","0","1","0",710.013529411765,"0",60,"1","1","1","1","1","1","1","0",0.372602739726027,1570
"1","3","0","2","0",107.02,"0",48,"0","1","1","0","0","0","1","0",2.53150684931507,1572
"1","1","0","2","0",153.28,"0",45,"0","1","1","0","0","0","1","0",2.31780821917808,1573
"0","3","0","1","0",316.67,"0",40,"1","0","1","0","0","1","1","0",0.312328767123288,1574
"0","3","0","2","0",350,"1",50,"0","1","1","1","0","0","1","0",1.41917808219178,1576
"0","1","0","2","0",213.47,"0",51,"0","1","1","0","0","1","1","0",1.93972602739726,1579
"0","5","0","2","0",800,"0",60,"0","1","1","1","0","1","1","0",2.74794520547945,1580
"1","5","0","2","0",174.19,"0",66,"0","1","1","0","0","0","1","0",0.219178082191781,1581
"0","1","0","2","0",278.42,"0",66,"0","1","1","1","0","0","1","0",0.698630136986301,1582
"0","2","0","1","0",166.666666666667,"1",66,"1","1","1","0","0","1","1","0",5.57534246575342,1583
"0","1","0","2","0",533.33,"0",105,"0","1","1","1","1","1","1","0",3.89041095890411,1584
"1","3","0","2","0",190.86,"1",54,"0","1","1","0","0","0","1","0",0.695890410958904,1585
"0","5","0","1","0",266.666666666667,"0",54,"1","1","1","1","1","1","1","0",0.36986301369863,1586
"0","7","0","1","0",400,"0",54,"1","0","1","1","0","1","1","0",10.2767123287671,1587
"0","7","0","1","0",249.29,"0",66,"1","1","1","1","1","1","1","0",2.36986301369863,1588
"0","2","0","2","0",400,"1",66,"0","1","1","0","1","1","2","0",0.671232876712329,1589
"0","3","0","2","0",178.42,"1",48,"0","1","1","1","0","0","1","0",0.501369863013699,1590
"0","5","0","2","0",333.33,"0",60,"0","1","1","1","0","1","1","0",6.44109589041096,1591
"0","2","0","2","0",271.42,"1",45,"0","1","1","0","0","1","1","0",2.73698630136986,1592
"0","2","0","2","0",750,"1",66,"0","1","1","1","0","1","1","0",0.375342465753425,1593
"0","5","0","2","0",408.33,"0",60,"0","1","1","1","0","0","2","0",1.58082191780822,1594
"1","3","0","2","0",313.56,"0",48,"0","1","0","0","0","0","1","0",10.2739726027397,1596
"0","4","0","2","0",333.33,"1",60,"0","1","1","1","0","1","1","0",1.91780821917808,1597
"0","1","0","1","0",366.81,"1",54,"1","0","1","1","1","1","1","0",0.778082191780822,1598
"0","5","0","2","0",500,"0",60,"0","1","1","1","0","0","2","0",2.91780821917808,1599
"0","2","0","2","0",1000,"1",54,"0","1","1","1","0","1","2","0",0.224657534246575,1600
"0","6","0","1","0",1058.33,"1",60,"1","1","1","1","1","1","1","0",2.74520547945205,1601
"1","5","0","2","0",210.12,"0",48,"0","1","1","0","0","1","2","0",7.27397260273973,1602
"1","5","0","2","0",87.14,"0",96,"0","1","1","0","0","0","1","0",0.446575342465753,1603
"0","1","0","2","0",171.42,"0",48,"0","1","1","1","0","1","1","0",0.857534246575342,1605
"0","8","0","2","0",380,"1",66,"0","1","1","1","0","1","1","0",9.76164383561644,1607
"0","2","0","1","0",358.28,"1",54,"1","1","1","0","1","1","1","0",2.1972602739726,1608
"1","4","0","2","0",108,"0",54,"0","1","1","0","0","0","1","0",0.186301369863014,1609
"0","9","0","2","0",250.66,"0",60,"0","1","1","1","0","0","2","0",16.413698630137,1611
"0","6","0","2","0",584.86,"0",66,"0","1","1","1","0","1","2","0",7.96438356164384,1612
"0","3","0","2","0",395.83,"0",54,"0","1","1","1","0","1","1","0",1.41095890410959,1613
"1","3","0","2","0",133.33,"1",44,"0","1","1","0","0","0","1","0",0.627397260273973,1616
"0","2","0","1","0",1000,"1",60,"1","0","1","1","0","0","2","0",8.2,1617
"0","1","0","2","0",271.42,"0",60,"0","1","1","1","0","1","1","0",2.63561643835616,1618
"0","6","0","1","0",2528.86666666667,"1",66,"1","0","1","1","0","1","1","0",10.0493150684932,1619
"0","1","0","2","0",913.333333333333,"1",64.5,"0","1","1","1","0","0","2","0",0.389041095890411,1620
"0","3","0","1","0",888.888888888889,"1",50,"1","1","1","1","0","1","1","0",0.0547945205479452,1621
"0","3","0","2","0",100,"1",54,"0","1","1","1","0","1","1","0",0.0931506849315069,1622
"0","1","0","1","0",2250,"1",60,"1","1","1","1","0","0","1","0",12.5534246575342,1623
"0","6","0","1","0",2246.56,"1",75,"1","1","1","1","1","1","1","0",7.21095890410959,1624
"0","1","0","2","0",270.68,"1",89.5,"0","1","1","1","0","0","1","0",0.980821917808219,1625
"0","1","0","1","0",1508.33333333333,"1",54,"1","0","1","1","0","1","2","0",8.21643835616438,1626
"0","6","0","2","0",184.44,"0",54,"0","1","1","1","0","1","3","0",0.556164383561644,1627
"0","2","0","2","0",282.433,"0",58,"0","1","1","1","1","1","1","0",9.97808219178082,1628
